mr_new,pseudo_mr,text,da,entity,num_hops,num_triples,pred,da_acc,LM_prob,PPL,pseudo_bleu,BBLEU
Christian Bale date of birth 1974. Christian Bale occupation voice actor. Christian Bale place of birth Haverfordwest. Christian Bale domain actor.,,Christian Bale is a voice actor born in 1974 in Haverfordwest.,inform,movie actors,1,4,inform,1,0.006717124362,148.87323,8.054496385,0.90099263
Tom Hanks date of birth 1956. Tom Hanks place of birth Concord. Tom Hanks gender male. Tom Hanks spouse Rita Wilson. Tom Hanks domain actor.,,Tom Hanks is a male actor born in 1956 from Concord. He is married to Rita Wilson.,inform,movie actors,1,5,inform,1,0.01663720791,60.10623932,6.336859268,0.8580504
Johnny Depp height average. Johnny Depp domain actor.,,Johnny Depp is an actor of average height.,inform,movie actors,1,2,give_opinion,0,0.01869029476,53.50370407,9.535414041,0.78577703
Heather Locklear date of birth 1961. Heather Locklear domain actor.,,Heather Locklear is an actor born in 1961.,inform,movie actors,1,2,inform,1,0.005064035289,197.4709778,10.55267032,0.87388337
Angelina Jolie cast member of Angelina Jolie filmography. Angelina Jolie spouse Billy Bob Thornton. Angelina Jolie height taller. Angelina Jolie awards received honorary citizen of Sarajevo. Angelina Jolie domain actor.,,Angelina Jolie is a taller than average actor who is best known for her role in Angelina Jolie filmography. She was married to Billy Bob Thornton and was made an honorary citizen of Sarajevo.,inform,movie actors,1,5,give_opinion,0,0.0541956598,18.45166206,5.02307632,0.8577732
Johnny Cash gender male. Johnny Cash date of birth 1932. Johnny Cash occupation songwriter. Johnny Cash awards received National Medal of Arts. Johnny Cash domain actor.,,Johnny Cash was a male songwriter born in 1932. He received the National Medal of Arts.,inform,movie actors,1,5,inform,1,0.02178096695,45.91164398,5.108099333,0.8176376
Anne Hathaway awards received star on Hollywood Walk of Fame. Anne Hathaway gender female. Anne Hathaway spouse Adam Shulman. Anne Hathaway domain actor.,,Anne Hathaway is a female actor who is married to Adam Shulman and was awarded a star on the Hollywood Walk of Fame.,inform,movie actors,1,4,inform,1,0.04217206468,23.71237946,5.450048489,0.8791404
Bea Arthur place of birth New York City. Bea Arthur date of birth 1922. Bea Arthur domain actor.,,Bea Arthur was an actor born in New York City in 1922.,inform,movie actors,1,3,inform,1,0.02636163765,37.93391037,15.13321863,0.83513725
Farrah Fawcett occupation artist. Farrah Fawcett height taller. Farrah Fawcett domain actor.,,Farrah Fawcett is a taller than average artist and actor.,inform,movie actors,1,3,give_opinion,0,0.0166923473,59.90769196,7.495553473,0.8359153
Anne Hathaway place of birth New York City. Anne Hathaway occupation film actor. Anne Hathaway gender female. Anne Hathaway rating moderately rated. Anne Hathaway date of birth 1982. Anne Hathaway awards received Academy Award for Best Supporting Actress. Anne Hathaway height taller. Anne Hathaway domain actor.,,Anne Hathaway is a moderately rated female film actor born in New York City in 1982. She won an Academy Award for Best Supporting Actress and is taller than average.,inform,movie actors,1,8,inform,1,0.03435999747,29.10361099,6.757878745,0.8572714
Jennifer Connelly height taller. Jennifer Connelly occupation singer. Jennifer Connelly rating moderately rated. Jennifer Connelly gender female. Jennifer Connelly place of birth Cairo. Jennifer Connelly domain actor.,,Jennifer Connelly is a female singer and actor who is taller than average. She is moderately rated and was born in Cairo.,inform,movie actors,1,6,inform,1,0.0150910828,66.26429749,3.4822709,0.7599723
Madonna cast member of Holiday. Madonna occupation performing artist. Madonna spouse Guy Ritchie. Madonna date of birth 1958. Madonna height average. Madonna domain actor.,,Madonna is a performing artist born in 1958 who is of average height. She was a cast member of Holiday and is married to Guy Ritchie.,inform,movie actors,1,6,inform,1,0.01789949791,55.86748886,3.176023543,0.7572518
Dwayne Johnson spouse Lauren Hashian. Dwayne Johnson height taller. Dwayne Johnson domain actor.,,Dwayne Johnson is a taller than average actor who is married to Lauren Hashian.,inform,movie actors,1,3,inform,1,0.006259696005,159.7521667,7.432998185,0.8186015
Traci Lords height taller. Traci Lords spouse Brook Yeaton. Traci Lords rating lower rated. Traci Lords awards received Penthouse Pet. Traci Lords gender female. Traci Lords occupation film producer. Traci Lords place of birth Steubenville. Traci Lords domain actor.,," Traci Lords is a lower rated female actor and film producer from Steubenville. She is taller than average, married to Brook Yeaton, and has received the Penthouse Pet award.",inform,movie actors,1,8,inform,1,0.01044655616,95.72532654,3.358851369,0.78603905
Jennifer Connelly gender female. Jennifer Connelly awards received Broadcast Film Critics Association Award for Best Supporting Actress. Jennifer Connelly spouse Paul Bettany. Jennifer Connelly rating moderately rated. Jennifer Connelly cast member of Requiem for a Dream. Jennifer Connelly domain actor.,,Jennifer Connelly is a moderately rated female actor who is married to Paul Bettany. She has won a Broadcast Film Critics Association Award for Best Supporting Actress and is best known for her role in Requiem for a Dream.,inform,movie actors,1,6,inform,1,0.05351603716,18.68598747,8.382475612,0.87454057
David Tennant height taller. David Tennant domain actor.,,David Tennant is a taller than average actor.,inform,movie actors,1,2,give_opinion,0,0.0106024823,94.3175354,9.535414041,0.77105576
Kajol gender female. Kajol date of birth 1974. Kajol cast member of Devi. Kajol place of birth Mumbai. Kajol rating highly rated. Kajol occupation film actor. Kajol awards received Filmfare Award for Best Actress. Kajol domain actor.,,Kajol is a highly rated female film actor born in Mumbai in 1974. She was part of the cast of Devi and won the Filmfare Award for Best Actress.,inform,movie actors,1,8,inform,1,0.02314651874,43.20304108,1.793443763,0.79194003
Tom Hardy awards received BAFTA Rising Star Award. Tom Hardy domain actor.,,Tom Hardy is an actor who has received the BAFTA Rising Star Award.,inform,movie actors,1,2,inform,1,0.01932201646,51.75443268,8.032276873,0.8548408
Christian Bale gender male. Christian Bale spouse Sandra Blažić. Christian Bale height taller. Christian Bale awards received Sitges Film Festival Best Actor award. Christian Bale cast member of The Dark Knight. Christian Bale date of birth 1974. Christian Bale domain actor.,,Christian Bale is a male actor born in 1974 who is taller than average. He is married to Sandra Blažić and won the Sitges Film Festival Best Actor award for his role in The Dark Knight.,inform,movie actors,1,7,inform,1,0.03036577493,32.93181229,8.667842944,0.8268547
David Tennant cast member of Doctor Who. David Tennant place of birth Bathgate. David Tennant domain actor.,," David Tennant is an actor best known for his role in Doctor Who, born in Bathgate.",inform,movie actors,1,3,inform,1,0.02572981748,38.86541367,4.75362206,0.7389386
Donnie Yen occupation film actor. Donnie Yen rating highly rated. Donnie Yen height shorter. Donnie Yen date of birth 1963. Donnie Yen cast member of Ip Man. Donnie Yen domain actor.,," Donnie Yen is a highly rated film actor, born in 1963. He is of a shorter stature and is best known for his role in Ip Man.",inform,movie actors,1,6,inform,1,0.03286844597,30.42431641,2.747878682,0.7399702
Chris Pratt domain actor.,,Chris Pratt is an actor.,inform,movie actors,1,1,inform,1,0.006979763415,143.2713318,16.23339577,0.8214546
Britney Spears rating top rated. Britney Spears height shorter. Britney Spears cast member of ...Baby One More Time. Britney Spears domain actor.,,Britney Spears is a top rated actor with a shorter stature. She is best known for her role in ...Baby One More Time.,inform,movie actors,1,7,give_opinion,0,0.02983190647,33.52115631,18.50319956,0.76002854
Pamela Adlon spouse Felix O. Adlon. Pamela Adlon occupation actor. Pamela Adlon date of birth 1966. Pamela Adlon awards received Primetime Emmy Award. Pamela Adlon rating lower rated. Pamela Adlon domain actor.,,Pamela Adlon is a lower rated actor born in 1966. She is married to Felix O. Adlon and has received a Primetime Emmy Award.,inform,movie actors,1,7,inform,1,0.01787181399,55.95402908,11.10255422,0.85364145
Teri Hatcher place of birth Palo Alto. Teri Hatcher awards received Golden Globe Award for Best Actress – Television Series Musical or Comedy. Teri Hatcher gender female. Teri Hatcher domain actor.,,Teri Hatcher is a female actor from Palo Alto who won a Golden Globe Award for Best Actress – Television Series Musical or Comedy.,inform,movie actors,1,4,inform,1,0.02047138602,48.84867096,24.81919424,0.94352615
Candice Bergen spouse Louis Malle. Candice Bergen gender female. Candice Bergen rating highly rated. Candice Bergen occupation stage actor. Candice Bergen place of birth Beverly Hills. Candice Bergen height taller. Candice Bergen awards received Primetime Emmy Award for Outstanding Lead Actress in a Comedy Series. Candice Bergen domain actor.,," Candice Bergen is a highly rated female stage actor from Beverly Hills. She is taller than average, married to Louis Malle, and has won a Primetime Emmy Award for Outstanding Lead Actress in a Comedy Series.",inform,movie actors,1,8,inform,1,0.04470769215,22.36751556,6.364996152,0.912183
Phil Collins rating highly rated. Phil Collins place of birth Chiswick. Phil Collins spouse Andrea Bertorelli. Phil Collins date of birth 1951. Phil Collins domain actor.,,Phil Collins is a highly rated actor born in Chiswick in 1951. He is married to Andrea Bertorelli.,inform,movie actors,1,5,inform,1,0.01483008682,67.43048859,5.993031481,0.8831641
Kajol awards received Padma Shri in arts. Kajol date of birth 1974. Kajol place of birth Mumbai. Kajol rating highly rated. Kajol domain actor.,,Kajol is a highly rated actor born in Mumbai in 1974. She has received the Padma Shri in arts.,inform,movie actors,1,5,inform,1,0.01626085351,61.49738693,2.568331955,0.76971453
Marilyn Monroe date of birth 1926. Marilyn Monroe height average. Marilyn Monroe awards received Golden Globe Award for Best Actress – Motion Picture Musical or Comedy. Marilyn Monroe domain actor.,,Marilyn Monroe was an actor born in 1926 of average height. She won a Golden Globe Award for Best Actress – Motion Picture Musical or Comedy.,inform,movie actors,1,4,inform,1,0.01857110644,53.84708786,20.82376264,0.91033334
Liam Neeson domain actor.,,Liam Neeson is an actor.,inform,movie actors,1,1,inform,1,0.02225804384,44.92757797,16.23339577,0.85358804
Chris Pratt awards received Saturn Award. Chris Pratt gender male. Chris Pratt domain actor.,,Chris Pratt is a male actor who has received a Saturn Award.,inform,movie actors,1,3,inform,1,0.008977980686,111.3836212,6.178110636,0.6975395
Chris Pratt date of birth 1979. Chris Pratt spouse Katherine Schwarzenegger. Chris Pratt cast member of Jurassic World. Chris Pratt rating moderately rated. Chris Pratt place of birth Virginia. Chris Pratt domain actor.,," Chris Pratt is a moderately rated actor from Virginia, born in 1979. He is married to Katherine Schwarzenegger and is best known for his role in Jurassic World.",inform,movie actors,1,6,inform,1,0.02885923965,34.65094757,3.754162526,0.82151043
Niecy Nash gender female. Niecy Nash domain actor.,,Niecy Nash is a female actor.,inform,movie actors,1,2,inform,1,0.003476746657,287.6252136,13.13454947,0.87535226
Chris Hemsworth rating moderately rated. Chris Hemsworth domain actor.,,Chris Hemsworth is a moderately rated actor.,inform,movie actors,1,2,give_opinion,0,0.007005978857,142.7352295,11.04479557,0.88307995
"Anthony Perkins gender male. Anthony Perkins occupation screenwriter. Anthony Perkins rating highly rated. Anthony Perkins awards received ""Palme dOr"". Anthony Perkins place of birth New York City. Anthony Perkins domain actor.",,Anthony Perkins is a highly rated male screenwriter and actor from New York City. He has won a Palme d'Or.,inform,movie actors,1,6,inform,1,0.03459175973,28.90861893,8.461633959,0.77344525
Kajol gender female. Kajol height shorter. Kajol occupation film actor. Kajol spouse Ajay Devgn. Kajol domain actor.,,Kajol is a female film actor of shorter height who is married to Ajay Devgn.,inform,movie actors,1,5,inform,1,0.006201172485,161.2598267,5.412989187,0.85536957
Traci Lords occupation film producer. Traci Lords gender female. Traci Lords domain actor.,,Traci Lords is a female film producer and actor.,inform,movie actors,1,3,inform,1,0.009167256266,109.0838928,8.392229813,0.82327807
Bruce Lee rating moderately rated. Bruce Lee gender male. Bruce Lee place of birth San Francisco Chinese Hospital. Bruce Lee height shorter. Bruce Lee cast member of The Big Boss. Bruce Lee domain actor.,,Bruce Lee was a moderately rated male actor from San Francisco Chinese Hospital. He was shorter than average and is best known for his role in The Big Boss.,inform,movie actors,1,6,give_opinion,0,0.01128866299,88.58444977,9.279771068,0.81413585
"Phil Collins rating highly rated. Phil Collins awards received Disney Legends. Phil Collins gender male. Phil Collins cast member of ""Youll Be in My Heart"". Phil Collins date of birth 1951. Phil Collins domain actor.",," Phil Collins is a highly rated male actor born in 1951. He was part of the cast of ""You'll Be in My Heart"" and received the Disney Legends award.",inform,movie actors,1,6,inform,1,0.01890551203,52.89462662,5.912329025,0.7679086
Phil Collins cast member of In the Air Tonight. Phil Collins domain actor.,,Phil Collins is an actor known for his role in In the Air Tonight.,inform,movie actors,1,2,inform,1,0.0212015929,47.1662674,5.816635421,0.73218
Chris Hemsworth gender male. Chris Hemsworth place of birth Melbourne. Chris Hemsworth rating moderately rated. Chris Hemsworth date of birth 1983. Chris Hemsworth occupation television actor. Chris Hemsworth domain actor.,,Chris Hemsworth is a moderately rated male television actor born in Melbourne in 1983.,inform,movie actors,1,6,inform,1,0.007611288204,131.3838043,6.250381528,0.9136278
Johnny Depp cast member of Pirates of the Caribbean. Johnny Depp place of birth Owensboro. Johnny Depp gender male. Johnny Depp rating highly rated. Johnny Depp height average. Johnny Depp domain actor.,,Johnny Depp is a highly rated male actor from Owensboro of average height. He is best known for his role in Pirates of the Caribbean.,inform,movie actors,1,6,inform,1,0.03397984223,29.42921257,3.071749005,0.8379064
Mila Kunis date of birth 1983. Mila Kunis spouse Ashton Kutcher. Mila Kunis occupation child actor. Mila Kunis domain actor.,,Mila Kunis is a child actor born in 1983 who is married to Ashton Kutcher.,inform,movie actors,1,4,inform,1,0.03337572608,29.96189499,7.314031827,0.9080984
Angelina Jolie awards received honorary citizen of Sarajevo. Angelina Jolie cast member of Interrupted. Angelina Jolie rating top rated. Angelina Jolie place of birth Los Angeles. Angelina Jolie spouse Billy Bob Thornton. Angelina Jolie gender female. Angelina Jolie height taller. Angelina Jolie domain actor.,,Angelina Jolie is a top rated female actor born in Los Angeles. She is taller than average and is best known for her role in Interrupted. She was married to Billy Bob Thornton and was made an honorary citizen of Sarajevo.,inform,movie actors,1,8,inform,1,0.05222271871,19.14875412,4.552955852,0.80599356
Liam Neeson awards received Los Angeles Film Critics Association Award for Best Actor. Liam Neeson rating highly rated. Liam Neeson date of birth 1952. Liam Neeson cast member of Darkman. Liam Neeson height taller. Liam Neeson gender male. Liam Neeson spouse Natasha Richardson. Liam Neeson domain actor.,,Liam Neeson is a highly rated male actor born in 1952. He is taller than average and is best known for his role in Darkman. He married Natasha Richardson and received the Los Angeles Film Critics Association Award for Best Actor.,inform,movie actors,1,8,inform,1,0.04217769646,23.70921326,10.49990154,0.8458414
Johnny Depp height average. Johnny Depp gender male. Johnny Depp spouse Lori Allison. Johnny Depp domain actor.,,Johnny Depp is a male actor of average height who was married to Lori Allison.,inform,movie actors,1,4,inform,1,0.01137211344,87.93440247,6.917184228,0.83126396
Ronald Reagan rating top rated. Ronald Reagan cast member of Tear down this wall!. Ronald Reagan place of birth Tampico. Ronald Reagan occupation announcer. Ronald Reagan domain actor.,," Ronald Reagan was a top rated actor, announcer, and cast member of the movie Tear down this wall!. He was born in Tampico.",inform,movie actors,1,5,inform,1,0.01139124951,87.78668213,3.176023543,0.66881406
Britney Spears gender female. Britney Spears height shorter. Britney Spears occupation fashion designer. Britney Spears rating top rated. Britney Spears date of birth 1981. Britney Spears awards received Gaygalan Awards. Britney Spears domain actor.,,Britney Spears is a female actor of shorter height who was born in 1981. She is a top rated fashion designer and has received the Gaygalan Awards.,inform,movie actors,1,7,inform,1,0.01351953779,73.96702576,2.847964238,0.84707856
Candice Bergen place of birth Beverly Hills. Candice Bergen date of birth 1946. Candice Bergen height taller. Candice Bergen spouse Louis Malle. Candice Bergen cast member of Murphy Brown. Candice Bergen domain actor.,,Candice Bergen is a taller than average actor born in Beverly Hills in 1946. She was a cast member of Murphy Brown and is married to Louis Malle.,inform,movie actors,1,6,inform,1,0.02351752753,42.52147675,4.469635059,0.8035779
Bea Arthur rating highly rated. Bea Arthur date of birth 1922. Bea Arthur place of birth New York City. Bea Arthur occupation television actor. Bea Arthur height taller. Bea Arthur awards received TV Land Award. Bea Arthur domain actor.,,Bea Arthur is a highly rated television actor born in 1922 in New York City. She was taller than average and received a TV Land Award.,inform,movie actors,1,7,inform,1,0.01531975393,65.27519989,6.798898172,0.8088482
Lena Dunham occupation actor. Lena Dunham domain actor.,,Lena Dunham is an actor.,inform,movie actors,1,2,inform,1,0.005129106568,194.9657288,16.23339577,0.8690856
Tom Hardy awards received BIFA Award for Best Performance by an Actor in a British Independent Film. Tom Hardy spouse Charlotte Riley. Tom Hardy occupation executive producer. Tom Hardy date of birth 1977. Tom Hardy cast member of Peaky Blinders. Tom Hardy place of birth Hammersmith. Tom Hardy gender male. Tom Hardy domain actor.,,Tom Hardy is a male actor born in Hammersmith in 1977. He has won a BIFA Award for Best Performance by an Actor in a British Independent Film and is executive producer of Peaky Blinders. He is married to Charlotte Riley.,inform,movie actors,1,8,inform,1,0.03229430312,30.96521378,3.683827137,0.8470603
Candace Cameron Bure rating highly rated. Candace Cameron Bure occupation film producer. Candace Cameron Bure height shorter. Candace Cameron Bure date of birth 1976. Candace Cameron Bure cast member of Full House. Candace Cameron Bure domain actor.,," Candace Cameron Bure is a highly rated actor and film producer, born in 1976. She is known for her role in Full House and is of shorter stature.",inform,movie actors,1,6,inform,1,0.02432066193,41.11730194,4.797392517,0.7562194
Tiffani Thiessen awards received Young Artist Awards. Tiffani Thiessen cast member of Saved by the Bell. Tiffani Thiessen height average. Tiffani Thiessen place of birth Long Beach. Tiffani Thiessen rating lower rated. Tiffani Thiessen domain actor.,," Tiffani Thiessen is an actor of average height, born in Long Beach. She won a Young Artist Awards and is best known for her role in Saved by the Bell, though she is considered to be lower rated.",inform,movie actors,1,6,inform,1,0.03645226709,27.43313599,2.61178887,0.72731805
Chris Pratt occupation actor. Chris Pratt height taller. Chris Pratt cast member of The Super Mario Bros. Movie. Chris Pratt domain actor.,," Chris Pratt is a taller than average actor, best known for his role in The Super Mario Bros. Movie.",inform,movie actors,1,5,inform,1,0.0352754495,28.34832764,12.85890288,0.77397716
Sophia Loren rating top rated. Sophia Loren awards received Knight Grand Cross of the Order of Merit of the Italian Republic. Sophia Loren height taller. Sophia Loren place of birth Rome. Sophia Loren cast member of Yesterday. Sophia Loren occupation autobiographer. Sophia Loren domain actor.,," Sophia Loren is a top rated actor, autobiographer, and Knight Grand Cross of the Order of Merit of the Italian Republic. She is taller than average and was born in Rome. She is best known for her role in Yesterday.",inform,movie actors,1,7,inform,1,0.02357599613,42.41602325,2.734713061,0.7789011
Anne Hathaway rating moderately rated. Anne Hathaway spouse Adam Shulman. Anne Hathaway cast member of The Devil Wears Prada. Anne Hathaway domain actor.,," Anne Hathaway is a moderately rated actor, best known for her role in The Devil Wears Prada. She is married to Adam Shulman.",inform,movie actors,1,4,inform,1,0.05700304962,17.54292107,5.004175369,0.84224457
Bea Arthur awards received TV Land Award. Bea Arthur domain actor.,,Bea Arthur is an actor who has won a TV Land Award.,inform,movie actors,1,2,inform,1,0.01233316327,81.0821991,6.837203339,0.7172961
Teri Hatcher gender female. Teri Hatcher date of birth 1964. Teri Hatcher height taller. Teri Hatcher awards received Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Comedy Series. Teri Hatcher rating highly rated. Teri Hatcher spouse Jon Tenney. Teri Hatcher cast member of Lois & Clark: The New Adventures of Superman. Teri Hatcher domain actor.,,Teri Hatcher is a highly rated female actor who was born in 1964. She is taller than average and is best known for her role in Lois & Clark: The New Adventures of Superman. She married Jon Tenney and received the Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Comedy Series.,inform,movie actors,1,8,inform,1,0.07104762136,14.07506657,12.79330808,0.90017396
Heather Locklear height average. Heather Locklear place of birth Los Angeles. Heather Locklear awards received Golden Raspberry Award for Worst Actress. Heather Locklear date of birth 1961. Heather Locklear domain actor.,,Heather Locklear is an actor of average height born in Los Angeles in 1961. She received a Golden Raspberry Award for Worst Actress.,inform,movie actors,1,5,inform,1,0.01497702803,66.7689209,5.606668411,0.88659865
"Farrah Fawcett awards received Miniseries and Specials. Farrah Fawcett gender female. Farrah Fawcett cast member of ""Charlies Angels"". Farrah Fawcett height taller. Farrah Fawcett rating highly rated. Farrah Fawcett place of birth Corpus Christi. Farrah Fawcett domain actor.",," Farrah Fawcett is a highly rated female actor from Corpus Christi who is taller than average. She won a Miniseries and Specials award and is best known for her role in ""Charlie's Angels"".",inform,movie actors,1,7,inform,1,0.03831819962,26.09725952,3.709091244,0.86648726
Ian Holm gender male. Ian Holm awards received Tony Award for Best Featured Actor in a Play. Ian Holm domain actor.,,Ian Holm is a male actor who won a Tony Award for Best Featured Actor in a Play.,inform,movie actors,1,3,inform,1,0.02963247989,33.74675369,9.917720727,0.88004017
Mila Kunis occupation television producer. Mila Kunis height shorter. Mila Kunis rating moderately rated. Mila Kunis place of birth Chernivtsi. Mila Kunis domain actor.,,Mila Kunis is a moderately rated television producer from Chernivtsi who is known for her shorter stature.,inform,movie actors,1,5,give_opinion,0,0.01578484478,63.35190582,4.75362206,0.8971608
Donnie Yen cast member of Ip Man. Donnie Yen date of birth 1963. Donnie Yen height shorter. Donnie Yen domain actor.,,Donnie Yen is a shorter actor born in 1963. He is best known for his role in Ip Man.,inform,movie actors,1,4,inform,1,0.03071158311,32.56100464,4.019656739,0.71538126
Kajol gender female. Kajol date of birth 1974. Kajol cast member of Kabhi Khushi Kabhie Gham.... Kajol domain actor.,,Kajol is a female actor born in 1974. She is best known for her role in Kabhi Khushi Kabhie Gham....,inform,movie actors,1,7,inform,1,0.01104135665,90.56858063,19.94044599,0.8745373
Michael Jackson height shorter. Michael Jackson place of birth Gary. Michael Jackson rating top rated. Michael Jackson gender male. Michael Jackson awards received Officer of the National Order of Merit. Michael Jackson spouse Debbie Rowe. Michael Jackson cast member of Dangerous. Michael Jackson domain actor.,," Michael Jackson was a top rated male actor, born in Gary, Indiana. He was known for his shorter stature and won an Officer of the National Order of Merit. He was married to Debbie Rowe and was part of the cast of Dangerous.",inform,movie actors,1,8,inform,1,0.02355880868,42.44696808,2.738135694,0.6745393
Candice Bergen awards received Primetime Emmy Award for Outstanding Lead Actress in a Comedy Series. Candice Bergen place of birth Beverly Hills. Candice Bergen domain actor.,,Candice Bergen is an actor born in Beverly Hills who won the Primetime Emmy Award for Outstanding Lead Actress in a Comedy Series.,inform,movie actors,1,3,inform,1,0.06139985265,16.28668404,9.950381656,0.9244375
Johnny Cash gender male. Johnny Cash cast member of I Walk the Line. Johnny Cash date of birth 1932. Johnny Cash awards received Library of Congress Living Legend. Johnny Cash occupation actor. Johnny Cash domain actor.,,Johnny Cash was a male actor born in 1932. He was part of the cast of I Walk the Line and was awarded the Library of Congress Living Legend.,inform,movie actors,1,6,inform,1,0.02603522816,38.40949631,3.754162526,0.7206463
Jackie Chan cast member of Drunken Master. Jackie Chan spouse Lin Feng-jiao. Jackie Chan place of birth Victoria Peak. Jackie Chan gender male. Jackie Chan awards received Chevalier des Arts et des Lettres. Jackie Chan height shorter. Jackie Chan domain actor.,," Jackie Chan is a male actor, born in Victoria Peak, best known for his role in Drunken Master. He is shorter than average, married to Lin Feng-jiao and has received the Chevalier des Arts et des Lettres award.",inform,movie actors,1,7,inform,1,0.02013610057,49.66204834,2.667671913,0.7654512
Taika Waititi awards received Writers Guild of America Award for Best Adapted Screenplay. Taika Waititi occupation film actor. Taika Waititi spouse Chelsea Winstanley. Taika Waititi gender male. Taika Waititi domain actor.,,Taika Waititi is a male film actor who won a Writers Guild of America Award for Best Adapted Screenplay. He is married to Chelsea Winstanley.,inform,movie actors,1,5,inform,1,0.06051871136,16.52381516,5.7171691,0.89023465
Candice Bergen gender female. Candice Bergen domain actor.,,Candice Bergen is a female actor.,inform,movie actors,1,2,inform,1,0.009319442241,107.3025589,13.13454947,0.9197916
Farrah Fawcett rating highly rated. Farrah Fawcett occupation actor. Farrah Fawcett gender female. Farrah Fawcett date of birth 1947. Farrah Fawcett domain actor.,,Farrah Fawcett is a highly rated female actor born in 1947.,inform,movie actors,1,5,inform,1,0.01895166928,52.76580048,7.495553473,0.91659635
Farrah Fawcett height taller. Farrah Fawcett date of birth 1947. Farrah Fawcett place of birth Corpus Christi. Farrah Fawcett domain actor.,,Farrah Fawcett was a taller than average actor born in Corpus Christi in 1947.,inform,movie actors,1,4,give_opinion,0,0.0241713237,41.37133789,7.859438682,0.8712778
"Angelina Jolie awards received ""2015 Kids Choice Awards"". Angelina Jolie occupation fashion model. Angelina Jolie rating top rated. Angelina Jolie spouse Billy Bob Thornton. Angelina Jolie place of birth Los Angeles. Angelina Jolie date of birth 1975. Angelina Jolie domain actor.",," Angelina Jolie is a top rated actor, fashion model, and spouse of Billy Bob Thornton born in Los Angeles in 1975. She has won a 2015 Kids Choice Awards.",inform,movie actors,1,7,inform,1,0.02709498708,36.90719604,7.274387918,0.85212535
Teri Hatcher occupation television producer. Teri Hatcher awards received Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Comedy Series. Teri Hatcher cast member of Desperate Housewives. Teri Hatcher domain actor.,,Teri Hatcher is a television producer and actor best known for her role in Desperate Housewives. She has won a Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Comedy Series.,inform,movie actors,1,4,inform,1,0.1208619594,8.273901939,6.301910131,0.88220555
Tom Hanks rating top rated. Tom Hanks cast member of Philadelphia. Tom Hanks awards received Presidential Medal of Freedom. Tom Hanks place of birth Concord. Tom Hanks domain actor.,,Tom Hanks is a top rated actor from Concord who is best known for his role in Philadelphia. He has also received the Presidential Medal of Freedom.,inform,movie actors,1,5,inform,1,0.03949243936,25.32130241,3.060336737,0.6890565
Rita Hayworth height taller. Rita Hayworth spouse James Hill. Rita Hayworth domain actor.,,Rita Hayworth is a taller than average actor who was married to James Hill.,inform,movie actors,1,3,give_opinion,0,0.009617285992,103.9794388,7.432998185,0.8016016
Jennifer Connelly cast member of House of Sand and Fog. Jennifer Connelly date of birth 1970. Jennifer Connelly height taller. Jennifer Connelly occupation singer. Jennifer Connelly domain actor.,," Jennifer Connelly is an actor, singer, and cast member of House of Sand and Fog, born in 1970. She is taller than average.",inform,movie actors,1,5,inform,1,0.0206039699,48.53433609,3.176023543,0.69829226
"Ken Watanabe awards received ""Elan dor Award for Newcomer of the Year"". Ken Watanabe spouse Kaho Minami. Ken Watanabe domain actor.",,Ken Watanabe is an actor who won the Elan dor Award for Newcomer of the Year and is married to Kaho Minami.,inform,movie actors,1,3,inform,1,0.01566379814,63.84147644,5.538696233,0.7796817
Bea Arthur domain actor.,,Bea Arthur is an actor.,inform,movie actors,1,1,inform,1,0.006037636839,165.6277161,16.23339577,0.7622889
George Hamilton height taller. George Hamilton occupation actor. George Hamilton spouse Alana Stewart. George Hamilton cast member of Love at First Bite. George Hamilton date of birth 1939. George Hamilton awards received Ellis Island Medal of Honor. George Hamilton place of birth Memphis. George Hamilton domain actor.,,George Hamilton is a taller than average actor born in Memphis in 1939. He is married to Alana Stewart and is best known for his role in Love at First Bite. He received the Ellis Island Medal of Honor.,inform,movie actors,1,8,inform,1,0.02405488916,41.57159042,3.347950343,0.77667457
Yukio Mishima rating highly rated. Yukio Mishima occupation actor. Yukio Mishima height shorter. Yukio Mishima awards received Yomiuri Prize. Yukio Mishima gender male. Yukio Mishima domain actor.,,Yukio Mishima is a highly rated male actor of shorter stature. He has won the Yomiuri Prize.,inform,movie actors,1,6,inform,1,0.01607230477,62.21883011,4.048892532,0.86214316
Tom Hardy height shorter. Tom Hardy cast member of Venom. Tom Hardy place of birth Hammersmith. Tom Hardy gender male. Tom Hardy spouse Charlotte Riley. Tom Hardy occupation stage actor. Tom Hardy rating moderately rated. Tom Hardy domain actor.,,Tom Hardy is a moderately rated male stage actor from Hammersmith who is shorter than average. He is best known for his role in Venom and is married to Charlotte Riley.,inform,movie actors,1,8,inform,1,0.01977862224,50.55963898,3.358851369,0.7947004
Bryan Cranston rating highly rated. Bryan Cranston cast member of Malcolm in the Middle. Bryan Cranston place of birth Hollywood. Bryan Cranston gender male. Bryan Cranston occupation screenwriter. Bryan Cranston domain actor.,,Bryan Cranston is a highly rated male actor and screenwriter from Hollywood. He is best known for his role in the show Malcolm in the Middle.,inform,movie actors,1,6,inform,1,0.06215978358,16.0875721,2.955622942,0.77116144
