mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Rubber Soul], genres[pop music], rating[excellent], performer[The Beatles], contains[Girl], record label[Capitol Records])",Rubber Soul genres pop music. Rubber Soul rating excellent. Rubber Soul performer The Beatles. Rubber Soul contains Girl. Rubber Soul record label Capitol Records. Rubber Soul domain albums.,Rubber Soul Pop Music Excellent The Beatles Girl Capitol Records," Rubber Soul is an excellent pop music album by The Beatles released on Capitol Records, featuring the song Girl.",inform,albums,1,6
"inform(name[The Wall], genres[progressive rock], performer[Pink Floyd], rating[excellent], producer[Bob Ezrin], record label[Columbia Records])",The Wall genres progressive rock. The Wall performer Pink Floyd. The Wall rating excellent. The Wall producer Bob Ezrin. The Wall record label Columbia Records. The Wall domain albums.,The Wall Progressive Rock Pink Floyd Excellent Bob Ezrin Columbia Records," The Wall is an excellent progressive rock album by Pink Floyd, produced by Bob Ezrin and released on Columbia Records.",inform,albums,1,6
"inform(name[You Baby], genres[folk rock], publication year[1966], producer[Bones Howe], performer[The Turtles], contains[You Baby])",You Baby genres folk rock. You Baby publication year 1966. You Baby producer Bones Howe. You Baby performer The Turtles. You Baby contains You Baby. You Baby domain albums.,You Baby Folk Rock 1966 Bones Howe The Turtles You Baby," You Baby is a 1966 folk rock album by The Turtles, produced by Bones Howe and featuring the song You Baby.",inform,albums,1,6
"inform(name[Patsy Cline Showcase], genres[country music], rating[mediocre], performer[Patsy Cline], record label[Decca], contains[I Fall to Pieces])",Patsy Cline Showcase genres country music. Patsy Cline Showcase rating mediocre. Patsy Cline Showcase performer Patsy Cline. Patsy Cline Showcase record label Decca. Patsy Cline Showcase contains I Fall to Pieces. Patsy Cline Showcase domain albums.,Patsy Cline Showcase Country Music Mediocre Patsy Cline Decca I Fall To Pieces," Patsy Cline Showcase is a mediocre country music album by Patsy Cline released on Decca, featuring the song I Fall to Pieces.",inform,albums,1,6
"inform(name[Gung Ho], genres[rock music], rating[mediocre], record label[Arista Records], performer[Patti Smith], publication year[2000])",Gung Ho genres rock music. Gung Ho rating mediocre. Gung Ho record label Arista Records. Gung Ho performer Patti Smith. Gung Ho publication year 2000. Gung Ho domain albums.,Gung Ho Rock Music Mediocre Arista Records Patti Smith 2000,Gung Ho is a 2000 mediocre rock music album released by Patti Smith on Arista Records.,inform,albums,1,6
"inform(name[Guerrilla Warfare], genres[gangsta rap], rating[mediocre], performer[Hot Boys], publication year[1999], contains[I Need a Hot Girl])",Guerrilla Warfare genres gangsta rap. Guerrilla Warfare rating mediocre. Guerrilla Warfare performer Hot Boys. Guerrilla Warfare publication year 1999. Guerrilla Warfare contains I Need a Hot Girl. Guerrilla Warfare domain albums.,Guerrilla Warfare Gangsta Rap Mediocre Hot Boys 1999 I Need A Hot Girl," Guerrilla Warfare is a 1999 mediocre gangsta rap album by Hot Boys, containing the song I Need a Hot Girl.",inform,albums,1,6
"inform(name[The Future], genres[new jack swing], publication year[1990], performer[Guy], record label[MCA Records], rating[mediocre])",The Future genres new jack swing. The Future publication year 1990. The Future performer Guy. The Future record label MCA Records. The Future rating mediocre. The Future domain albums.,The Future New Jack Swing 1990 Guy Mca Records Mediocre,The Future is a mediocre 1990 new jack swing album released by Guy on MCA Records.,inform,albums,1,6
"inform(name[My Beautiful Dark Twisted Fantasy], genres[hip hop music], producer[Kanye West], publication year[2010], performer[Kanye West], record label[Def Jam Recordings])",My Beautiful Dark Twisted Fantasy genres hip hop music. My Beautiful Dark Twisted Fantasy producer Kanye West. My Beautiful Dark Twisted Fantasy publication year 2010. My Beautiful Dark Twisted Fantasy performer Kanye West. My Beautiful Dark Twisted Fantasy record label Def Jam Recordings. My Beautiful Dark Twisted Fantasy domain albums.,My Beautiful Dark Twisted Fantasy Hip Hop Music Kanye West 2010 Kanye West Def Jam Recordings," My Beautiful Dark Twisted Fantasy is a 2010 hip hop album by Kanye West, produced by Kanye West and released by Def Jam Recordings.",inform,albums,1,6
"inform(name[Help!], genres[folk rock], publication year[1965], performer[The Beatles], record label[Parlophone], producer[George Martin])",Help! genres folk rock. Help! publication year 1965. Help! performer The Beatles. Help! record label Parlophone. Help! producer George Martin. Help! domain albums.,Help! Folk Rock 1965 The Beatles Parlophone George Martin," Help! is a 1965 folk rock album by The Beatles released on Parlophone, produced by George Martin.",inform,albums,1,6
"inform(name[Midnights], genres[downtempo], performer[Taylor Swift], publication year[2022], record label[Republic Records], rating[excellent])",Midnights genres downtempo. Midnights performer Taylor Swift. Midnights publication year 2022. Midnights record label Republic Records. Midnights rating excellent. Midnights domain albums.,Midnights Downtempo Taylor Swift 2022 Republic Records Excellent," Midnights is an excellent 2022 downtempo album by Taylor Swift, released on Republic Records.",inform,albums,1,6
"inform(name[Postcards from Paradise], genres[pop music], performer[Ringo Starr], publication year[2015], contains[Postcards from Paradise], record label[Universal Music Group])",Postcards from Paradise genres pop music. Postcards from Paradise performer Ringo Starr. Postcards from Paradise publication year 2015. Postcards from Paradise contains Postcards from Paradise. Postcards from Paradise record label Universal Music Group. Postcards from Paradise domain albums.,Postcards From Paradise Pop Music Ringo Starr 2015 Postcards From Paradise Universal Music Group," Postcards from Paradise is a pop music album released in 2015 by Ringo Starr on Universal Music Group, featuring the song Postcards from Paradise.",inform,albums,1,6
"inform(name[Midnights], genres[downtempo], rating[excellent], performer[Taylor Swift], producer[Taylor Swift], publication year[2022])",Midnights genres downtempo. Midnights rating excellent. Midnights performer Taylor Swift. Midnights producer Taylor Swift. Midnights publication year 2022. Midnights domain albums.,Midnights Downtempo Excellent Taylor Swift Taylor Swift 2022," Midnights is an excellent 2022 downtempo album by Taylor Swift, produced by Taylor Swift.",inform,albums,1,6
"inform(name[Thriller], genres[rock music], producer[Michael Jackson], record label[Epic Records], rating[excellent], publication year[1982])",Thriller genres rock music. Thriller producer Michael Jackson. Thriller record label Epic Records. Thriller rating excellent. Thriller publication year 1982. Thriller domain albums.,Thriller Rock Music Michael Jackson Epic Records Excellent 1982,Thriller is an excellent rock music album released in 1982 by Michael Jackson on Epic Records.,inform,albums,1,6
"inform(name[2], genres[dance-pop], performer[Robyn], record label[Konichiwa Records], publication year[2010], producer[Diplo])",Body Talk Pt. 2 genres dance-pop. Body Talk Pt. 2 performer Robyn. Body Talk Pt. 2 record label Konichiwa Records. Body Talk Pt. 2 publication year 2010. Body Talk Pt. 2 producer Diplo. Body Talk Pt. 2 domain albums.,Body Talk Pt. 2 Dance-Pop Robyn Konichiwa Records 2010 Diplo,Body Talk Pt. 2 is a 2010 dance-pop album released by Robyn on Konichiwa Records and produced by Diplo.,inform,albums,1,6
"inform(name[Move to This], genres[pop music], record label[Polydor Records], publication year[1991], rating[mediocre], performer[Cathy Dennis])",Move to This genres pop music. Move to This record label Polydor Records. Move to This publication year 1991. Move to This rating mediocre. Move to This performer Cathy Dennis. Move to This domain albums.,Move To This Pop Music Polydor Records 1991 Mediocre Cathy Dennis,Move to This is a mediocre 1991 pop music album by Cathy Dennis released on Polydor Records.,inform,albums,1,6
"inform(name[Guerrilla Warfare], genres[gangsta rap], rating[mediocre], record label[Universal Records], producer[Mannie Fresh], performer[Hot Boys])",Guerrilla Warfare genres gangsta rap. Guerrilla Warfare rating mediocre. Guerrilla Warfare record label Universal Records. Guerrilla Warfare producer Mannie Fresh. Guerrilla Warfare performer Hot Boys. Guerrilla Warfare domain albums.,Guerrilla Warfare Gangsta Rap Mediocre Universal Records Mannie Fresh Hot Boys,"
Guerrilla Warfare is a mediocre gangsta rap album released on Universal Records by Hot Boys, produced by Mannie Fresh.",inform,albums,1,6
"inform(name[Where I Wanna Be], genres[contemporary R&B], rating[mediocre], performer[Donell Jones], record label[LaFace Records], producer[Eddie F])",Where I Wanna Be genres contemporary R&B. Where I Wanna Be rating mediocre. Where I Wanna Be performer Donell Jones. Where I Wanna Be record label LaFace Records. Where I Wanna Be producer Eddie F. Where I Wanna Be domain albums.,Where I Wanna Be Contemporary R&B Mediocre Donell Jones Laface Records Eddie F," Where I Wanna Be is a mediocre contemporary R&B album by Donell Jones, produced by Eddie F and released on LaFace Records.",inform,albums,1,6
"inform(name[Led Zeppelin IV], genres[hard rock], rating[excellent], record label[Atlantic Records], publication year[1971], producer[Jimmy Page])",Led Zeppelin IV genres hard rock. Led Zeppelin IV rating excellent. Led Zeppelin IV record label Atlantic Records. Led Zeppelin IV publication year 1971. Led Zeppelin IV producer Jimmy Page. Led Zeppelin IV domain albums.,Led Zeppelin Iv Hard Rock Excellent Atlantic Records 1971 Jimmy Page,Led Zeppelin IV is an excellent 1971 hard rock album produced by Jimmy Page and released on Atlantic Records.,inform,albums,1,6
"inform(name[The Pick, the Sickle and the Shovel], genres[horrorcore], publication year[1997], rating[mediocre], record label[V2 Records], performer[Gravediggaz])","The Pick, the Sickle and the Shovel genres horrorcore. The Pick, the Sickle and the Shovel publication year 1997. The Pick, the Sickle and the Shovel rating mediocre. The Pick, the Sickle and the Shovel record label V2 Records. The Pick, the Sickle and the Shovel performer Gravediggaz. The Pick, the Sickle and the Shovel domain albums.","The Pick, The Sickle And The Shovel Horrorcore 1997 Mediocre V2 Records Gravediggaz"," The Pick, the Sickle and the Shovel is a mediocre 1997 horrorcore album released by Gravediggaz on V2 Records.",inform,albums,1,6
"inform(name[Trouble], genres[folk rock], rating[mediocre], record label[RCA Records], producer[Ethan Johns], performer[Ray LaMontagne])",Trouble genres folk rock. Trouble rating mediocre. Trouble record label RCA Records. Trouble producer Ethan Johns. Trouble performer Ray LaMontagne. Trouble domain albums.,Trouble Folk Rock Mediocre Rca Records Ethan Johns Ray Lamontagne," Trouble is a mediocre folk rock album by Ray LaMontagne, released on RCA Records and produced by Ethan Johns.",inform,albums,1,6
"inform(name[Joe Budden], genres[hip hop music], producer[Just Blaze], contains[Fire (Yes], performer[Joe Budden], record label[Def Jam Recordings])",Joe Budden genres hip hop music. Joe Budden producer Just Blaze. Joe Budden contains Fire (Yes. Joe Budden performer Joe Budden. Joe Budden record label Def Jam Recordings. Joe Budden domain albums.,Joe Budden Hip Hop Music Just Blaze Fire (Yes Joe Budden Def Jam Recordings," Joe Budden is a hip hop album by Joe Budden, produced by Just Blaze and released by Def Jam Recordings, featuring the track Fire (Yes).",inform,albums,1,6
"inform(name[Postcards from Paradise], genres[pop music], performer[Ringo Starr], contains[Postcards from Paradise], record label[Universal Music Group], producer[Ringo Starr])",Postcards from Paradise genres pop music. Postcards from Paradise performer Ringo Starr. Postcards from Paradise contains Postcards from Paradise. Postcards from Paradise record label Universal Music Group. Postcards from Paradise producer Ringo Starr. Postcards from Paradise domain albums.,Postcards From Paradise Pop Music Ringo Starr Postcards From Paradise Universal Music Group Ringo Starr," Postcards from Paradise is a pop music album by Ringo Starr released by Universal Music Group and produced by Ringo Starr, featuring the track Postcards from Paradise.",inform,albums,1,6
"inform(name[My Beautiful Dark Twisted Fantasy], genres[hip hop music], record label[Def Jam Recordings], performer[Kanye West], publication year[2010], producer[Kanye West])",My Beautiful Dark Twisted Fantasy genres hip hop music. My Beautiful Dark Twisted Fantasy record label Def Jam Recordings. My Beautiful Dark Twisted Fantasy performer Kanye West. My Beautiful Dark Twisted Fantasy publication year 2010. My Beautiful Dark Twisted Fantasy producer Kanye West. My Beautiful Dark Twisted Fantasy domain albums.,My Beautiful Dark Twisted Fantasy Hip Hop Music Def Jam Recordings Kanye West 2010 Kanye West,My Beautiful Dark Twisted Fantasy is a 2010 hip hop album by Kanye West released on Def Jam Recordings and produced by Kanye West.,inform,albums,1,6
"inform(name[My Darkest Days], genres[hard rock], rating[mediocre], performer[My Darkest Days], record label[604 Records], contains[Every Lie])",My Darkest Days genres hard rock. My Darkest Days rating mediocre. My Darkest Days performer My Darkest Days. My Darkest Days record label 604 Records. My Darkest Days contains Every Lie. My Darkest Days domain albums.,My Darkest Days Hard Rock Mediocre My Darkest Days 604 Records Every Lie," My Darkest Days is a mediocre hard rock album by My Darkest Days, released on 604 Records and containing the song Every Lie.",inform,albums,1,6
"inform(name[Evermore], genres[alternative rock], rating[excellent], publication year[2020], contains[No Body], performer[Taylor Swift])",Evermore genres alternative rock. Evermore rating excellent. Evermore publication year 2020. Evermore contains No Body. Evermore performer Taylor Swift. Evermore domain albums.,Evermore Alternative Rock Excellent 2020 No Body Taylor Swift,"
Evermore is an excellent alternative rock album from 2020 by Taylor Swift, featuring the song No Body.",inform,albums,1,6
"inform(name[Move to This], genres[dance-pop], performer[Cathy Dennis], rating[mediocre], record label[Polydor Records], producer[Nile Rodgers])",Move to This genres dance-pop. Move to This performer Cathy Dennis. Move to This rating mediocre. Move to This record label Polydor Records. Move to This producer Nile Rodgers. Move to This domain albums.,Move To This Dance-Pop Cathy Dennis Mediocre Polydor Records Nile Rodgers," Move to This is a mediocre dance-pop album by Cathy Dennis released on Polydor Records, produced by Nile Rodgers.",inform,albums,1,6
"inform(name[Let Me in Your Life], genres[rhythm and blues], record label[Atlantic Records], producer[Jerry Wexler], publication year[1974], rating[mediocre])",Let Me in Your Life genres rhythm and blues. Let Me in Your Life record label Atlantic Records. Let Me in Your Life producer Jerry Wexler. Let Me in Your Life publication year 1974. Let Me in Your Life rating mediocre. Let Me in Your Life domain albums.,Let Me In Your Life Rhythm And Blues Atlantic Records Jerry Wexler 1974 Mediocre," Let Me in Your Life is a 1974 mediocre rhythm and blues album released on Atlantic Records, produced by Jerry Wexler.",inform,albums,1,6
"inform(name[Rings Around the World], genres[alternative rock], record label[Dischord Records], publication year[2001], rating[mediocre], producer[Super Furry Animals])",Rings Around the World genres alternative rock. Rings Around the World record label Dischord Records. Rings Around the World publication year 2001. Rings Around the World rating mediocre. Rings Around the World producer Super Furry Animals. Rings Around the World domain albums.,Rings Around The World Alternative Rock Dischord Records 2001 Mediocre Super Furry Animals,Rings Around the World is a mediocre 2001 alternative rock album released by Super Furry Animals on Dischord Records.,inform,albums,1,6
"inform(name[2], genres[synth-pop], rating[mediocre], record label[Konichiwa Records], contains[Hang with Me], producer[Diplo], performer[Robyn])",Body Talk Pt. 2 genres synth-pop. Body Talk Pt. 2 rating mediocre. Body Talk Pt. 2 record label Konichiwa Records. Body Talk Pt. 2 contains Hang with Me. Body Talk Pt. 2 producer Diplo. Body Talk Pt. 2 performer Robyn. Body Talk Pt. 2 domain albums.,Body Talk Pt. 2 Synth-Pop Mediocre Konichiwa Records Hang With Me Diplo Robyn," Body Talk Pt. 2 is a mediocre synth-pop album released by Robyn on Konichiwa Records, produced by Diplo and featuring the song Hang with Me.",inform,albums,1,7
"inform(name[The Rise and Fall of Ziggy Stardust and the Spiders from Mars], genres[rock music], record label[RCA Victor], producer[David Bowie], publication year[1972], performer[David Bowie], rating[excellent])",The Rise and Fall of Ziggy Stardust and the Spiders from Mars genres rock music. The Rise and Fall of Ziggy Stardust and the Spiders from Mars record label RCA Victor. The Rise and Fall of Ziggy Stardust and the Spiders from Mars producer David Bowie. The Rise and Fall of Ziggy Stardust and the Spiders from Mars publication year 1972. The Rise and Fall of Ziggy Stardust and the Spiders from Mars performer David Bowie. The Rise and Fall of Ziggy Stardust and the Spiders from Mars rating excellent. The Rise and Fall of Ziggy Stardust and the Spiders from Mars domain albums.,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars Rock Music Rca Victor David Bowie 1972 David Bowie Excellent," The Rise and Fall of Ziggy Stardust and the Spiders from Mars is an excellent 1972 rock music album by David Bowie, produced by David Bowie and released on RCA Victor.",inform,albums,1,7
"inform(name[OK Computer], genres[experimental rock], producer[Nigel Godrich], contains[The Tourist], performer[Radiohead], publication year[1997], rating[excellent])",OK Computer genres experimental rock. OK Computer producer Nigel Godrich. OK Computer contains The Tourist. OK Computer performer Radiohead. OK Computer publication year 1997. OK Computer rating excellent. OK Computer domain albums.,Ok Computer Experimental Rock Nigel Godrich The Tourist Radiohead 1997 Excellent," OK Computer is an excellent 1997 experimental rock album by Radiohead, produced by Nigel Godrich and featuring the track The Tourist.",inform,albums,1,7
"inform(name[The Pick, the Sickle and the Shovel], genres[horrorcore], record label[V2 Records], performer[Gravediggaz], publication year[1997], producer[RZA], rating[mediocre])","The Pick, the Sickle and the Shovel genres horrorcore. The Pick, the Sickle and the Shovel record label V2 Records. The Pick, the Sickle and the Shovel performer Gravediggaz. The Pick, the Sickle and the Shovel publication year 1997. The Pick, the Sickle and the Shovel producer RZA. The Pick, the Sickle and the Shovel rating mediocre. The Pick, the Sickle and the Shovel domain albums.","The Pick, The Sickle And The Shovel Horrorcore V2 Records Gravediggaz 1997 Rza Mediocre"," The Pick, the Sickle and the Shovel is a 1997 mediocre horrorcore album by Gravediggaz, produced by RZA and released on V2 Records.",inform,albums,1,7
"inform(name[Gung Ho], genres[rock music], publication year[2000], rating[mediocre], record label[Arista Records], contains[Glitter in Their Eyes], performer[Patti Smith])",Gung Ho genres rock music. Gung Ho publication year 2000. Gung Ho rating mediocre. Gung Ho record label Arista Records. Gung Ho contains Glitter in Their Eyes. Gung Ho performer Patti Smith. Gung Ho domain albums.,Gung Ho Rock Music 2000 Mediocre Arista Records Glitter In Their Eyes Patti Smith," Gung Ho is a mediocre rock music album released in 2000 by Patti Smith on Arista Records, featuring the song Glitter in Their Eyes.",inform,albums,1,7
"inform(name[Pet Sounds], genres[pop music], record label[Capitol Records], rating[excellent], performer[The Beach Boys], contains[God Only Knows], publication year[1966])",Pet Sounds genres pop music. Pet Sounds record label Capitol Records. Pet Sounds rating excellent. Pet Sounds performer The Beach Boys. Pet Sounds contains God Only Knows. Pet Sounds publication year 1966. Pet Sounds domain albums.,Pet Sounds Pop Music Capitol Records Excellent The Beach Boys God Only Knows 1966," Pet Sounds is an excellent 1966 pop music album released by The Beach Boys on Capitol Records, featuring the song God Only Knows.",inform,albums,1,7
"inform(name[Top Gun – Original Motion Picture Soundtrack], genres[stage and screen], performer[various artists], record label[Columbia Records], publication year[1986], producer[Giorgio Moroder], contains[Top Gun Anthem])",Top Gun – Original Motion Picture Soundtrack genres stage and screen. Top Gun – Original Motion Picture Soundtrack performer various artists. Top Gun – Original Motion Picture Soundtrack record label Columbia Records. Top Gun – Original Motion Picture Soundtrack publication year 1986. Top Gun – Original Motion Picture Soundtrack producer Giorgio Moroder. Top Gun – Original Motion Picture Soundtrack contains Top Gun Anthem. Top Gun – Original Motion Picture Soundtrack domain albums.,Top Gun – Original Motion Picture Soundtrack Stage And Screen Various Artists Columbia Records 1986 Giorgio Moroder Top Gun Anthem," Top Gun – Original Motion Picture Soundtrack is a 1986 stage and screen album by various artists, produced by Giorgio Moroder and released on Columbia Records, featuring the song Top Gun Anthem.",inform,albums,1,7
"inform(name[In the Middle of Nowhere], genres[Eurodisco], publication year[1986], record label[Bertelsmann Music Group], performer[Modern Talking], rating[mediocre], contains[Lonely Tears in Chinatown])",In the Middle of Nowhere genres Eurodisco. In the Middle of Nowhere publication year 1986. In the Middle of Nowhere record label Bertelsmann Music Group. In the Middle of Nowhere performer Modern Talking. In the Middle of Nowhere rating mediocre. In the Middle of Nowhere contains Lonely Tears in Chinatown. In the Middle of Nowhere domain albums.,In The Middle Of Nowhere Eurodisco 1986 Bertelsmann Music Group Modern Talking Mediocre Lonely Tears In Chinatown," In the Middle of Nowhere is a mediocre Eurodisco album released in 1986 by Bertelsmann Music Group, performed by Modern Talking and containing the song Lonely Tears in Chinatown.",inform,albums,1,7
"inform(name[Joe Budden], genres[hip hop music], rating[mediocre], record label[Def Jam Recordings], publication year[2003], performer[Joe Budden], contains[Pump It Up])",Joe Budden genres hip hop music. Joe Budden rating mediocre. Joe Budden record label Def Jam Recordings. Joe Budden publication year 2003. Joe Budden performer Joe Budden. Joe Budden contains Pump It Up. Joe Budden domain albums.,Joe Budden Hip Hop Music Mediocre Def Jam Recordings 2003 Joe Budden Pump It Up," Joe Budden is a mediocre 2003 hip hop album by Joe Budden released on Def Jam Recordings, containing the song Pump It Up.",inform,albums,1,7
"inform(name[My Beautiful Dark Twisted Fantasy], genres[hip hop music], rating[excellent], producer[Kanye West], contains[Devil in a New Dress], publication year[2010], record label[Def Jam Recordings])",My Beautiful Dark Twisted Fantasy genres hip hop music. My Beautiful Dark Twisted Fantasy rating excellent. My Beautiful Dark Twisted Fantasy producer Kanye West. My Beautiful Dark Twisted Fantasy contains Devil in a New Dress. My Beautiful Dark Twisted Fantasy publication year 2010. My Beautiful Dark Twisted Fantasy record label Def Jam Recordings. My Beautiful Dark Twisted Fantasy domain albums.,My Beautiful Dark Twisted Fantasy Hip Hop Music Excellent Kanye West Devil In A New Dress 2010 Def Jam Recordings," My Beautiful Dark Twisted Fantasy is an excellent hip hop album from 2010 by Kanye West, released by Def Jam Recordings and featuring the song Devil in a New Dress.",inform,albums,1,7
"inform(name[Just like You], genres[contemporary R&B], publication year[2007], producer[Rodney Jerkins], performer[Keyshia Cole], record label[Geffen Records], contains[Let It Go])",Just like You genres contemporary R&B. Just like You publication year 2007. Just like You producer Rodney Jerkins. Just like You performer Keyshia Cole. Just like You record label Geffen Records. Just like You contains Let It Go. Just like You domain albums.,Just Like You Contemporary R&B 2007 Rodney Jerkins Keyshia Cole Geffen Records Let It Go," Just like You is a 2007 contemporary R&B album by Keyshia Cole, produced by Rodney Jerkins and released on Geffen Records, featuring the song Let It Go.",inform,albums,1,7
"inform(name[The Future], genres[new jack swing], contains[D-O-G Me Out], performer[Guy], producer[Teddy Riley], record label[MCA Records], publication year[1990])",The Future genres new jack swing. The Future contains D-O-G Me Out. The Future performer Guy. The Future producer Teddy Riley. The Future record label MCA Records. The Future publication year 1990. The Future domain albums.,The Future New Jack Swing D-O-G Me Out Guy Teddy Riley Mca Records 1990," The Future is a 1990 new jack swing album released by Guy on MCA Records and produced by Teddy Riley, featuring the song D-O-G Me Out.",inform,albums,1,7
"inform(name[Guerrilla Warfare], genres[gangsta rap], contains[We on Fire], rating[mediocre], publication year[1999], record label[Universal Records], performer[Hot Boys])",Guerrilla Warfare genres gangsta rap. Guerrilla Warfare contains We on Fire. Guerrilla Warfare rating mediocre. Guerrilla Warfare publication year 1999. Guerrilla Warfare record label Universal Records. Guerrilla Warfare performer Hot Boys. Guerrilla Warfare domain albums.,Guerrilla Warfare Gangsta Rap We On Fire Mediocre 1999 Universal Records Hot Boys,"
Guerrilla Warfare is a 1999 mediocre gangsta rap album by Hot Boys, released on Universal Records, containing the song We on Fire.",inform,albums,1,7
"inform(name[The Future], genres[new jack swing], performer[Guy], publication year[1990], record label[MCA Records], contains[D-O-G Me Out], producer[Teddy Riley])",The Future genres new jack swing. The Future performer Guy. The Future publication year 1990. The Future record label MCA Records. The Future contains D-O-G Me Out. The Future producer Teddy Riley. The Future domain albums.,The Future New Jack Swing Guy 1990 Mca Records D-O-G Me Out Teddy Riley," The Future is a 1990 new jack swing album released by Guy on MCA Records, produced by Teddy Riley and containing the song D-O-G Me Out.",inform,albums,1,7
"inform(name[Rumours], genres[soft rock], contains[Dreams], publication year[1977], producer[Fleetwood Mac], rating[excellent], performer[Fleetwood Mac])",Rumours genres soft rock. Rumours contains Dreams. Rumours publication year 1977. Rumours producer Fleetwood Mac. Rumours rating excellent. Rumours performer Fleetwood Mac. Rumours domain albums.,Rumours Soft Rock Dreams 1977 Fleetwood Mac Excellent Fleetwood Mac," Rumours is an excellent 1977 soft rock album produced by Fleetwood Mac and performed by Fleetwood Mac, containing the song Dreams.",inform,albums,1,7
"inform(name[Move to This], genres[dance-pop], performer[Cathy Dennis], producer[Nile Rodgers], publication year[1991], rating[mediocre], contains[Just Another Dream])",Move to This genres dance-pop. Move to This performer Cathy Dennis. Move to This producer Nile Rodgers. Move to This publication year 1991. Move to This rating mediocre. Move to This contains Just Another Dream. Move to This domain albums.,Move To This Dance-Pop Cathy Dennis Nile Rodgers 1991 Mediocre Just Another Dream," Move to This is a mediocre 1991 dance-pop album by Cathy Dennis produced by Nile Rodgers, containing the song Just Another Dream.",inform,albums,1,7
"inform(name[The Beatles], genres[British blues], performer[The Beatles], contains[Blackbird], publication year[1968], rating[excellent], record label[Apple Records])",The Beatles genres British blues. The Beatles performer The Beatles. The Beatles contains Blackbird. The Beatles publication year 1968. The Beatles rating excellent. The Beatles record label Apple Records. The Beatles domain albums.,The Beatles British Blues The Beatles Blackbird 1968 Excellent Apple Records,"
The Beatles is an excellent British blues album released in 1968 by The Beatles on Apple Records, featuring the song Blackbird.",inform,albums,1,7
"inform(name[Abbey Road], genres[rock music], publication year[1969], record label[Apple Records], producer[George Martin], contains[She Came In Through the Bathroom Window], rating[excellent])",Abbey Road genres rock music. Abbey Road publication year 1969. Abbey Road record label Apple Records. Abbey Road producer George Martin. Abbey Road contains She Came In Through the Bathroom Window. Abbey Road rating excellent. Abbey Road domain albums.,Abbey Road Rock Music 1969 Apple Records George Martin She Came In Through The Bathroom Window Excellent," Abbey Road is an excellent 1969 rock music album released by Apple Records, produced by George Martin and featuring the song She Came In Through the Bathroom Window.",inform,albums,1,7
"inform(name[Age to Age], genres[contemporary Christian music], contains[El Shaddai], performer[Amy Grant], record label[Myrrh Records], rating[mediocre], publication year[1982])",Age to Age genres contemporary Christian music. Age to Age contains El Shaddai. Age to Age performer Amy Grant. Age to Age record label Myrrh Records. Age to Age rating mediocre. Age to Age publication year 1982. Age to Age domain albums.,Age To Age Contemporary Christian Music El Shaddai Amy Grant Myrrh Records Mediocre 1982," Age to Age is a mediocre 1982 contemporary Christian music album released by Amy Grant on Myrrh Records, featuring the song El Shaddai.",inform,albums,1,7
"inform(name[Folklore], genres[chamber pop], performer[Taylor Swift], publication year[2020], contains[Exile], rating[excellent], producer[Taylor Swift])",Folklore genres chamber pop. Folklore performer Taylor Swift. Folklore publication year 2020. Folklore contains Exile. Folklore rating excellent. Folklore producer Taylor Swift. Folklore domain albums.,Folklore Chamber Pop Taylor Swift 2020 Exile Excellent Taylor Swift," Folklore is an excellent 2020 chamber pop album by Taylor Swift, produced by Taylor Swift and containing the song Exile.",inform,albums,1,7
"inform(name[To Pimp a Butterfly], genres[hip hop music], rating[excellent], contains[The Blacker the Berry], producer[Dr], performer[Kendrick Lamar], record label[Top Dawg Entertainment])",To Pimp a Butterfly genres hip hop music. To Pimp a Butterfly rating excellent. To Pimp a Butterfly contains The Blacker the Berry. To Pimp a Butterfly producer Dr. Dre. To Pimp a Butterfly performer Kendrick Lamar. To Pimp a Butterfly record label Top Dawg Entertainment. To Pimp a Butterfly domain albums.,To Pimp A Butterfly Hip Hop Music Excellent The Blacker The Berry Dr. Dre Kendrick Lamar Top Dawg Entertainment," To Pimp a Butterfly is an excellent hip hop album by Kendrick Lamar, produced by Dr. Dre and released on Top Dawg Entertainment, featuring the song The Blacker the Berry.",inform,albums,1,7
"inform(name[Nevermind], genres[alternative rock], contains[Smells Like Teen Spirit], producer[Butch Vig], performer[Nirvana], publication year[1991], rating[excellent])",Nevermind genres alternative rock. Nevermind contains Smells Like Teen Spirit. Nevermind producer Butch Vig. Nevermind performer Nirvana. Nevermind publication year 1991. Nevermind rating excellent. Nevermind domain albums.,Nevermind Alternative Rock Smells Like Teen Spirit Butch Vig Nirvana 1991 Excellent," Nevermind is an excellent 1991 alternative rock album by Nirvana, produced by Butch Vig and featuring the song Smells Like Teen Spirit.",inform,albums,1,7
"inform(name[Red], genres[pop music], record label[Big Machine Records], contains[Starlight], publication year[2012], producer[Taylor Swift], rating[excellent])",Red genres pop music. Red record label Big Machine Records. Red contains Starlight. Red publication year 2012. Red producer Taylor Swift. Red rating excellent. Red domain albums.,Red Pop Music Big Machine Records Starlight 2012 Taylor Swift Excellent," Red is an excellent 2012 pop music album released by Big Machine Records and produced by Taylor Swift, featuring the track Starlight.",inform,albums,1,7
