mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Kiki VanDeWeghe], sport[basketball], sports teams[Los Angeles Clippers, UCLA Bruins mens basketball], date of birth[August 1, 1958], stats leader[N/A], team positions[small forward], start time[1980], num awards[0])","Kiki VanDeWeghe sport basketball. Kiki VanDeWeghe sports teams Los Angeles Clippers, UCLA Bruins mens basketball. Kiki VanDeWeghe date of birth August 1, 1958. Kiki VanDeWeghe stats leader N/A. Kiki VanDeWeghe team positions small forward. Kiki VanDeWeghe start time 1980. Kiki VanDeWeghe num awards 0. Kiki VanDeWeghe domain athletes.","Kiki Vandeweghe Basketball Los Angeles Clippers, Ucla Bruins Mens Basketball August 1, 1958 N/A Small Forward 1980 0"," Kiki VanDeWeghe is a basketball athlete who has played for the Los Angeles Clippers and UCLA Bruins men's basketball since 1980 as a small forward. He was born on August 1, 1958 and has not won any awards.",inform,athletes,1,8
"inform(name[Cristiano Ronaldo], sport[association football], sports teams[Al-Nassr], date of birth[February 5, 1985], team positions[forward], stats leader[2016–17 UEFA Champions League], rating[excellent], awards[FIFA World Player of the Year])","Cristiano Ronaldo sport association football. Cristiano Ronaldo sports teams Al-Nassr. Cristiano Ronaldo date of birth February 5, 1985. Cristiano Ronaldo team positions forward. Cristiano Ronaldo stats leader 2016–17 UEFA Champions League. Cristiano Ronaldo rating excellent. Cristiano Ronaldo awards FIFA World Player of the Year. Cristiano Ronaldo domain athletes.","Cristiano Ronaldo Association Football Al-Nassr February 5, 1985 Forward 2016–17 Uefa Champions League Excellent Fifa World Player Of The Year"," Cristiano Ronaldo is an excellent association football player who has been on the Al-Nassr team since February 5, 1985. He is a forward and was the leading stats leader for the 2016–17 UEFA Champions League. He also won FIFA World Player of the Year.",inform,athletes,1,8
"inform(name[Maryna Zanevska], sport[tennis], stats leader[N/A], awards[N/A], height[175], rating[okay], start time[2009], date of birth[August 24, 1993])","Maryna Zanevska sport tennis. Maryna Zanevska stats leader N/A. Maryna Zanevska awards N/A. Maryna Zanevska height 175. Maryna Zanevska rating okay. Maryna Zanevska start time 2009. Maryna Zanevska date of birth August 24, 1993. Maryna Zanevska domain athletes.","Maryna Zanevska Tennis N/A N/A 175 Okay 2009 August 24, 1993"," Maryna Zanevska is an okay rated tennis athlete who is 175 cm tall and was born on August 24, 1993. She has been playing since 2009.",inform,athletes,1,8
"inform(name[Kobe Bryant], sport[basketball], sports teams[Los Angeles Lakers], num awards[9], awards[All-NBA Team], rating[excellent], place of birth[Philadelphia], height[198])",Kobe Bryant sport basketball. Kobe Bryant sports teams Los Angeles Lakers. Kobe Bryant num awards 9. Kobe Bryant awards All-NBA Team. Kobe Bryant rating excellent. Kobe Bryant place of birth Philadelphia. Kobe Bryant height 198. Kobe Bryant domain athletes.,Kobe Bryant Basketball Los Angeles Lakers 9 All-Nba Team Excellent Philadelphia 198," Kobe Bryant is an excellent basketball player from Philadelphia, standing at 198 cm tall. He has played for the Los Angeles Lakers and has been awarded 9 times for the All-NBA Team.",inform,athletes,1,8
"inform(name[Larry Bird], sport[basketball], rating[excellent], awards[John R], height[206], team positions[power forward], place of birth[West Baden Springs], num awards[11])",Larry Bird sport basketball. Larry Bird rating excellent. Larry Bird awards John R. Wooden Award. Larry Bird height 206. Larry Bird team positions power forward. Larry Bird place of birth West Baden Springs. Larry Bird num awards 11. Larry Bird domain athletes.,Larry Bird Basketball Excellent John R. Wooden Award 206 Power Forward West Baden Springs 11," Larry Bird is an excellent basketball player from West Baden Springs, 206 cm tall, and plays as a power forward. He has won 11 awards, including the John R. Wooden Award.",inform,athletes,1,8
"inform(name[Ronaldo], sport[association football], sports teams[S.C], start time[1992], team positions[forward], rating[good], num awards[11], awards[Golden Foot])","Ronaldo sport association football. Ronaldo sports teams S.C. Corinthians Paulista, Inter Milan. Ronaldo start time 1992. Ronaldo team positions forward. Ronaldo rating good. Ronaldo num awards 11. Ronaldo awards Golden Foot. Ronaldo domain athletes.","Ronaldo Association Football S.C. Corinthians Paulista, Inter Milan 1992 Forward Good 11 Golden Foot"," Ronaldo is a good rated association football player who has been playing for S.C. Corinthians Paulista and Inter Milan since 1992 as a forward. He has won 11 awards, including the Golden Foot.",inform,athletes,1,8
"inform(name[Ronaldo], sport[association football], rating[good], stats leader[1993 Supercopa Libertadores], team positions[forward], sports teams[Real Madrid CF, Cruzeiro E.C.], awards[UEFA Club Footballer of the Year], num awards[11])","Ronaldo sport association football. Ronaldo rating good. Ronaldo stats leader 1993 Supercopa Libertadores. Ronaldo team positions forward. Ronaldo sports teams Real Madrid CF, Cruzeiro E.C.. Ronaldo awards UEFA Club Footballer of the Year. Ronaldo num awards 11. Ronaldo domain athletes.","Ronaldo Association Football Good 1993 Supercopa Libertadores Forward Real Madrid Cf, Cruzeiro E.C. Uefa Club Footballer Of The Year 11"," Ronaldo is a good association football player who has 11 awards, including UEFA Club Footballer of the Year. He plays as a forward for Real Madrid CF and Cruzeiro E.C., and was the leading stats leader for 1993 Supercopa Libertadores.",inform,athletes,1,8
"inform(name[Noah Rubin], sport[tennis], rating[okay], awards[N/A], team positions[N/A], start time[2015], num awards[0], sports teams[Wake Forest Demon Deacons mens tennis])",Noah Rubin sport tennis. Noah Rubin rating okay. Noah Rubin awards N/A. Noah Rubin team positions N/A. Noah Rubin start time 2015. Noah Rubin num awards 0. Noah Rubin sports teams Wake Forest Demon Deacons mens tennis. Noah Rubin domain athletes.,Noah Rubin Tennis Okay N/A N/A 2015 0 Wake Forest Demon Deacons Mens Tennis," Noah Rubin is an okay rated tennis player who has been part of the Wake Forest Demon Deacons men's tennis team since 2015, and has not won any awards.",inform,athletes,1,8
"inform(name[Magic Johnson], sport[basketball], num awards[10], awards[BET Humanitarian Award], stats leader[1992 NBA All-Star Game], date of birth[August 14, 1959], start time[1979], place of birth[Lansing])","Magic Johnson sport basketball. Magic Johnson num awards 10. Magic Johnson awards BET Humanitarian Award. Magic Johnson stats leader 1992 NBA All-Star Game. Magic Johnson date of birth August 14, 1959. Magic Johnson start time 1979. Magic Johnson place of birth Lansing. Magic Johnson domain athletes.","Magic Johnson Basketball 10 Bet Humanitarian Award 1992 Nba All-Star Game August 14, 1959 1979 Lansing"," Magic Johnson is a basketball athlete, born in Lansing on August 14, 1959. He has 10 awards, including the BET Humanitarian Award, and has been playing since 1979. He was the stats leader for the 1992 NBA All-Star Game.",inform,athletes,1,8
"inform(name[Joseph Yobo], sport[association football], date of birth[September 6, 1980], team positions[centre-back], height[188], place of birth[Kono, Rivers], rating[okay], num awards[0])","Joseph Yobo sport association football. Joseph Yobo date of birth September 6, 1980. Joseph Yobo team positions centre-back. Joseph Yobo height 188. Joseph Yobo place of birth Kono, Rivers. Joseph Yobo rating okay. Joseph Yobo num awards 0. Joseph Yobo domain athletes.","Joseph Yobo Association Football September 6, 1980 Centre-Back 188 Kono, Rivers Okay 0"," Joseph Yobo is an okay rated association football player who was born on September 6, 1980 in Kono, Rivers. He stands 188 cm tall and usually plays as a centre-back, although he has not won any awards.",inform,athletes,1,8
"inform(name[Simpson], sport[athletics], team positions[running back], num awards[2], sports teams[USC Trojans football, Buffalo Bills], height[185], date of birth[July 9, 1947], stats leader[N/A])","O. J. Simpson sport athletics. O. J. Simpson team positions running back. O. J. Simpson num awards 2. O. J. Simpson sports teams USC Trojans football, Buffalo Bills. O. J. Simpson height 185. O. J. Simpson date of birth July 9, 1947. O. J. Simpson stats leader N/A. O. J. Simpson domain athletes.","O. J. Simpson Athletics Running Back 2 Usc Trojans Football, Buffalo Bills 185 July 9, 1947 N/A"," O.J. Simpson is an athlete born on July 9, 1947, who stands at 185 cm tall and has won 2 awards. He was a running back for USC Trojans football and Buffalo Bills.",inform,athletes,1,8
"inform(name[LeBron James], sport[basketball], height[206], place of birth[Akron], stats leader[2007–08 NBA season], date of birth[December 30, 1984], rating[excellent], team positions[small forward])","LeBron James sport basketball. LeBron James height 206. LeBron James place of birth Akron. LeBron James stats leader 2007–08 NBA season. LeBron James date of birth December 30, 1984. LeBron James rating excellent. LeBron James team positions small forward. LeBron James domain athletes.","Lebron James Basketball 206 Akron 2007–08 Nba Season December 30, 1984 Excellent Small Forward"," LeBron James is an excellent basketball athlete from Akron, standing at 206 cm tall. He is a small forward and was the stats leader for the 2007–08 NBA season. He was born on December 30, 1984.",inform,athletes,1,8
"inform(name[John Kirwan], sport[rugby union], sports teams[NEC Green Rockets Tokatsu, Benetton Rugby Treviso], start time[1983], awards[Knight Companion of the New Zealand Order of Merit], num awards[3], date of birth[December 16, 1964], team positions[winger])","John Kirwan sport rugby union. John Kirwan sports teams NEC Green Rockets Tokatsu, Benetton Rugby Treviso. John Kirwan start time 1983. John Kirwan awards Knight Companion of the New Zealand Order of Merit. John Kirwan num awards 3. John Kirwan date of birth December 16, 1964. John Kirwan team positions winger. John Kirwan domain athletes.","John Kirwan Rugby Union Nec Green Rockets Tokatsu, Benetton Rugby Treviso 1983 Knight Companion Of The New Zealand Order Of Merit 3 December 16, 1964 Winger"," John Kirwan is a rugby union player born on December 16, 1964. He has won 3 awards, including the Knight Companion of the New Zealand Order of Merit. He has played for NEC Green Rockets Tokatsu and Benetton Rugby Treviso since 1983 as a winger.",inform,athletes,1,8
"inform(name[Cristiano Ronaldo], sport[association football], stats leader[2022 FIFA World Cup Match 15], start time[2002], date of birth[February 5, 1985], sports teams[Al-Nassr], height[189], place of birth[Funchal])","Cristiano Ronaldo sport association football. Cristiano Ronaldo stats leader 2022 FIFA World Cup Match 15. Cristiano Ronaldo start time 2002. Cristiano Ronaldo date of birth February 5, 1985. Cristiano Ronaldo sports teams Al-Nassr. Cristiano Ronaldo height 189. Cristiano Ronaldo place of birth Funchal. Cristiano Ronaldo domain athletes.","Cristiano Ronaldo Association Football 2022 Fifa World Cup Match 15 2002 February 5, 1985 Al-Nassr 189 Funchal"," Cristiano Ronaldo is an athlete, born on February 5, 1985 in Funchal, who stands at 189 cm tall. He has been playing association football since 2002, and is currently a member of Al-Nassr. He was the leading stats leader for 2022 FIFA World Cup Match 15.",inform,athletes,1,8
"inform(name[David Campese], sport[rugby union], awards[World Rugby Hall of Fame], start time[1981], sports teams[Amatori Rugby Milano, Randwick DRUFC], height[180], stats leader[N/A], place of birth[Queanbeyan])","David Campese sport rugby union. David Campese awards World Rugby Hall of Fame. David Campese start time 1981. David Campese sports teams Amatori Rugby Milano, Randwick DRUFC. David Campese height 180. David Campese stats leader N/A. David Campese place of birth Queanbeyan. David Campese domain athletes.","David Campese Rugby Union World Rugby Hall Of Fame 1981 Amatori Rugby Milano, Randwick Drufc 180 N/A Queanbeyan"," David Campese is a 180cm tall rugby union player from Queanbeyan, who began in 1981 and is in the World Rugby Hall of Fame. He has played for Amatori Rugby Milano and Randwick DRUFC.",inform,athletes,1,8
"inform(name[Maryna Zanevska], sport[tennis], sports teams[Belgium Billie Jean King Cup team], num awards[0], team positions[N/A], date of birth[August 24, 1993], stats leader[N/A], place of birth[Odesa])","Maryna Zanevska sport tennis. Maryna Zanevska sports teams Belgium Billie Jean King Cup team. Maryna Zanevska num awards 0. Maryna Zanevska team positions N/A. Maryna Zanevska date of birth August 24, 1993. Maryna Zanevska stats leader N/A. Maryna Zanevska place of birth Odesa. Maryna Zanevska domain athletes.","Maryna Zanevska Tennis Belgium Billie Jean King Cup Team 0 N/A August 24, 1993 N/A Odesa"," Maryna Zanevska is a tennis athlete born in Odesa on August 24, 1993. She has not won any awards and is a member of the Belgium Billie Jean King Cup team.",inform,athletes,1,8
"inform(name[Neymar], sport[association football], sports teams[Paris Saint-Germain F.C.], team positions[wing half], height[175], stats leader[2014–15 UEFA Champions League], date of birth[February 5, 1992], place of birth[Mogi das Cruzes])","Neymar sport association football. Neymar sports teams Paris Saint-Germain F.C.. Neymar team positions wing half. Neymar height 175. Neymar stats leader 2014–15 UEFA Champions League. Neymar date of birth February 5, 1992. Neymar place of birth Mogi das Cruzes. Neymar domain athletes.","Neymar Association Football Paris Saint-Germain F.C. Wing Half 175 2014–15 Uefa Champions League February 5, 1992 Mogi Das Cruzes"," Neymar is an association football player born in Mogi das Cruzes on February 5, 1992, who currently plays for Paris Saint-Germain F.C. as a wing half and was the leading stats leader of the 2014–15 UEFA Champions League. He stands at 175 cm tall.",inform,athletes,1,8
"inform(name[Logan Paul], sport[boxing], team positions[N/A], num awards[3], place of birth[Westlake], start time[2013], date of birth[April 1, 1995], stats leader[N/A])","Logan Paul sport boxing. Logan Paul team positions N/A. Logan Paul num awards 3. Logan Paul place of birth Westlake. Logan Paul start time 2013. Logan Paul date of birth April 1, 1995. Logan Paul stats leader N/A. Logan Paul domain athletes.","Logan Paul Boxing N/A 3 Westlake 2013 April 1, 1995 N/A",Logan Paul is an athlete born in Westlake on April 1st 1995. He began boxing in 2013 and has earned 3 awards.,inform,athletes,1,8
"inform(name[Leon Osman], sport[association football], height[173], team positions[midfielder], rating[okay], place of birth[Wigan], awards[N/A], date of birth[May 17, 1981])","Leon Osman sport association football. Leon Osman height 173. Leon Osman team positions midfielder. Leon Osman rating okay. Leon Osman place of birth Wigan. Leon Osman awards N/A. Leon Osman date of birth May 17, 1981. Leon Osman domain athletes.","Leon Osman Association Football 173 Midfielder Okay Wigan N/A May 17, 1981"," Leon Osman is an okay rated association football midfielder from Wigan, born on May 17, 1981. He has not won any awards and stands at 173 cm tall.",inform,athletes,1,8
"inform(name[Arike Ogunbowale], sport[basketball], date of birth[March 2, 1997], height[173], sports teams[Notre Dame Fighting Irish womens basketball, Dallas Wings], rating[okay], place of birth[Milwaukee], awards[NCAA Basketball Tournament Most Outstanding Player])","Arike Ogunbowale sport basketball. Arike Ogunbowale date of birth March 2, 1997. Arike Ogunbowale height 173. Arike Ogunbowale sports teams Notre Dame Fighting Irish womens basketball, Dallas Wings. Arike Ogunbowale rating okay. Arike Ogunbowale place of birth Milwaukee. Arike Ogunbowale awards NCAA Basketball Tournament Most Outstanding Player. Arike Ogunbowale domain athletes.","Arike Ogunbowale Basketball March 2, 1997 173 Notre Dame Fighting Irish Womens Basketball, Dallas Wings Okay Milwaukee Ncaa Basketball Tournament Most Outstanding Player"," Arike Ogunbowale is an okay-rated basketball player born in Milwaukee on March 2, 1997. She stands at 173 cm and has played for the Notre Dame Fighting Irish women's basketball and the Dallas Wings. She won the NCAA Basketball Tournament Most Outstanding Player award.",inform,athletes,1,8
"inform(name[Sammy Ameobi], sport[association football], rating[okay], height[192], sports teams[Middlesbrough F.C., Newcastle United F.C.], date of birth[May 1, 1992], stats leader[N/A], team positions[forward])","Sammy Ameobi sport association football. Sammy Ameobi rating okay. Sammy Ameobi height 192. Sammy Ameobi sports teams Middlesbrough F.C., Newcastle United F.C.. Sammy Ameobi date of birth May 1, 1992. Sammy Ameobi stats leader N/A. Sammy Ameobi team positions forward. Sammy Ameobi domain athletes.","Sammy Ameobi Association Football Okay 192 Middlesbrough F.C., Newcastle United F.C. May 1, 1992 N/A Forward"," Sammy Ameobi is an okay rated footballer from May 1, 1992. He stands at 192 cm tall and has played for both Middlesbrough F.C. and Newcastle United F.C. as a forward.",inform,athletes,1,8
"inform(name[Nick Kyrgios], sport[tennis], team positions[N/A], sports teams[N/A], place of birth[Canberra], awards[N/A], start time[2013], num awards[0])",Nick Kyrgios sport tennis. Nick Kyrgios team positions N/A. Nick Kyrgios sports teams N/A. Nick Kyrgios place of birth Canberra. Nick Kyrgios awards N/A. Nick Kyrgios start time 2013. Nick Kyrgios num awards 0. Nick Kyrgios domain athletes.,Nick Kyrgios Tennis N/A N/A Canberra N/A 2013 0,Nick Kyrgios is an athlete from Canberra who started playing tennis in 2013 and has not won any awards.,inform,athletes,1,8
"inform(name[Venus Williams], sport[tennis], place of birth[Lynwood], awards[Best Female Tennis Player ESPY Award], rating[okay], date of birth[June 17, 1980], team positions[N/A], height[185])","Venus Williams sport tennis. Venus Williams place of birth Lynwood. Venus Williams awards Best Female Tennis Player ESPY Award. Venus Williams rating okay. Venus Williams date of birth June 17, 1980. Venus Williams team positions N/A. Venus Williams height 185. Venus Williams domain athletes.","Venus Williams Tennis Lynwood Best Female Tennis Player Espy Award Okay June 17, 1980 N/A 185"," Venus Williams is an okay rated tennis athlete born on June 17, 1980 in Lynwood. She has won the Best Female Tennis Player ESPY Award and is 185 cm tall.",inform,athletes,1,8
"inform(name[Novak Djokovic], sport[tennis], sports teams[N/A], place of birth[Belgrade], num awards[4], stats leader[N/A], start time[2003], awards[Order of St])",Novak Djokovic sport tennis. Novak Djokovic sports teams N/A. Novak Djokovic place of birth Belgrade. Novak Djokovic num awards 4. Novak Djokovic stats leader N/A. Novak Djokovic start time 2003. Novak Djokovic awards Order of St. Sava. Novak Djokovic domain athletes.,Novak Djokovic Tennis N/A Belgrade 4 N/A 2003 Order Of St. Sava," Novak Djokovic is a tennis athlete from Belgrade who started in 2003 and has won 4 awards, including the Order of St. Sava.",inform,athletes,1,8
"inform(name[Robert Lewandowski], sport[association football], team positions[forward], stats leader[2015 Audi Cup], awards[Footballer of the Year], start time[2006], place of birth[Warsaw], num awards[7])",Robert Lewandowski sport association football. Robert Lewandowski team positions forward. Robert Lewandowski stats leader 2015 Audi Cup. Robert Lewandowski awards Footballer of the Year. Robert Lewandowski start time 2006. Robert Lewandowski place of birth Warsaw. Robert Lewandowski num awards 7. Robert Lewandowski domain athletes.,Robert Lewandowski Association Football Forward 2015 Audi Cup Footballer Of The Year 2006 Warsaw 7," Robert Lewandowski is an association football player from Warsaw, who has been playing as a forward since 2006. He was the leading stats leader for the 2015 Audi Cup and has won 7 awards, including Footballer of the Year.",inform,athletes,1,8
"inform(name[Fredy Montero], sport[association football], date of birth[July 26, 1987], rating[okay], num awards[0], height[176], awards[N/A], place of birth[Campo de la Cruz])","Fredy Montero sport association football. Fredy Montero date of birth July 26, 1987. Fredy Montero rating okay. Fredy Montero num awards 0. Fredy Montero height 176. Fredy Montero awards N/A. Fredy Montero place of birth Campo de la Cruz. Fredy Montero domain athletes.","Fredy Montero Association Football July 26, 1987 Okay 0 176 N/A Campo De La Cruz"," Fredy Montero is an okay rated association football player from Campo de la Cruz, born on July 26, 1987. He is 176 cm tall and has not won any awards.",inform,athletes,1,8
"inform(name[Nilmar], sport[association football], stats leader[N/A], rating[okay], start time[2003], num awards[0], height[180], place of birth[Bandeirantes])",Nilmar sport association football. Nilmar stats leader N/A. Nilmar rating okay. Nilmar start time 2003. Nilmar num awards 0. Nilmar height 180. Nilmar place of birth Bandeirantes. Nilmar domain athletes.,Nilmar Association Football N/A Okay 2003 0 180 Bandeirantes," Nilmar is an okay rated association football player from Bandeirantes, who started in 2003 and stands at 180 cm tall. He has not won any awards.",inform,athletes,1,8
"inform(name[Davie Selke], sport[association football], stats leader[2014 UEFA European Under-19 Football Championship], place of birth[Schorndorf], date of birth[January 20, 1995], team positions[forward], num awards[0], awards[N/A])","Davie Selke sport association football. Davie Selke stats leader 2014 UEFA European Under-19 Football Championship. Davie Selke place of birth Schorndorf. Davie Selke date of birth January 20, 1995. Davie Selke team positions forward. Davie Selke num awards 0. Davie Selke awards N/A. Davie Selke domain athletes.","Davie Selke Association Football 2014 Uefa European Under-19 Football Championship Schorndorf January 20, 1995 Forward 0 N/A"," Davie Selke is an association football forward born on January 20, 1995 in Schorndorf. He was the leading stats leader for the 2014 UEFA European Under-19 Football Championship, though he has not received any awards.",inform,athletes,1,8
"inform(name[Dwayne Johnson], sport[professional wrestling], height[196], start time[1990], stats leader[N/A], rating[okay], num awards[3], awards[Wrestling Observer Newsletter Hall of Fame])",Dwayne Johnson sport professional wrestling. Dwayne Johnson height 196. Dwayne Johnson start time 1990. Dwayne Johnson stats leader N/A. Dwayne Johnson rating okay. Dwayne Johnson num awards 3. Dwayne Johnson awards Wrestling Observer Newsletter Hall of Fame. Dwayne Johnson domain athletes.,Dwayne Johnson Professional Wrestling 196 1990 N/A Okay 3 Wrestling Observer Newsletter Hall Of Fame," Dwayne Johnson is an okay rated professional wrestler who is 196 cm tall and started in 1990. He has won 3 awards, including the Wrestling Observer Newsletter Hall of Fame.",inform,athletes,1,8
"inform(name[Lionel Messi], sport[association football], stats leader[Argentina v Mexico], rating[excellent], num awards[48], team positions[midfielder], sports teams[Paris Saint-Germain F.C.], place of birth[Rosario])",Lionel Messi sport association football. Lionel Messi stats leader Argentina v Mexico. Lionel Messi rating excellent. Lionel Messi num awards 48. Lionel Messi team positions midfielder. Lionel Messi sports teams Paris Saint-Germain F.C.. Lionel Messi place of birth Rosario. Lionel Messi domain athletes.,Lionel Messi Association Football Argentina V Mexico Excellent 48 Midfielder Paris Saint-Germain F.C. Rosario,Lionel Messi is an excellent association football player from Rosario who has won 48 awards. He plays as a midfielder for Paris Saint-Germain F.C. and was the leading stats leader for Argentina v Mexico.,inform,athletes,1,8
"inform(name[Robert Lewandowski], sport[association football], num awards[7], team positions[forward], rating[good], stats leader[2009–10 Ekstraklasa], date of birth[August 21, 1988], sports teams[FC Barcelona])","Robert Lewandowski sport association football. Robert Lewandowski num awards 7. Robert Lewandowski team positions forward. Robert Lewandowski rating good. Robert Lewandowski stats leader 2009–10 Ekstraklasa. Robert Lewandowski date of birth August 21, 1988. Robert Lewandowski sports teams FC Barcelona. Robert Lewandowski domain athletes.","Robert Lewandowski Association Football 7 Forward Good 2009–10 Ekstraklasa August 21, 1988 Fc Barcelona"," Robert Lewandowski is a good rated footballer, born on August 21, 1988, who plays as a forward for FC Barcelona. He has won 7 awards and was the leading stats leader in the 2009–10 Ekstraklasa.",inform,athletes,1,8
"inform(name[Zizinho], sport[association football], team positions[midfielder], awards[N/A], height[169], sports teams[Audax Italiano, Bangu Atlético Clube], rating[okay], place of birth[Rio de Janeiro])","Zizinho sport association football. Zizinho team positions midfielder. Zizinho awards N/A. Zizinho height 169. Zizinho sports teams Audax Italiano, Bangu Atlético Clube. Zizinho rating okay. Zizinho place of birth Rio de Janeiro. Zizinho domain athletes.","Zizinho Association Football Midfielder N/A 169 Audax Italiano, Bangu Atlético Clube Okay Rio De Janeiro"," Zizinho is an okay rated association football midfielder from Rio de Janeiro, who has played for Audax Italiano and Bangu Atlético Clube. He stands at 169 cm tall.",inform,athletes,1,8
"inform(name[Matt Holland], sport[association football], place of birth[Bury], sports teams[Charlton Athletic F.C., Ipswich Town F.C.], stats leader[N/A], rating[okay], date of birth[April 11, 1974], team positions[midfielder])","Matt Holland sport association football. Matt Holland place of birth Bury. Matt Holland sports teams Charlton Athletic F.C., Ipswich Town F.C.. Matt Holland stats leader N/A. Matt Holland rating okay. Matt Holland date of birth April 11, 1974. Matt Holland team positions midfielder. Matt Holland domain athletes.","Matt Holland Association Football Bury Charlton Athletic F.C., Ipswich Town F.C. N/A Okay April 11, 1974 Midfielder"," Matt Holland is an okay rated association football player from Bury, born on April 11, 1974. He has played for both Charlton Athletic F.C. and Ipswich Town F.C. as a midfielder.",inform,athletes,1,8
"inform(name[Matt Holland], sport[association football], sports teams[Ipswich Town F.C., Charlton Athletic F.C.], start time[1996], stats leader[N/A], team positions[midfielder], height[175], num awards[0])","Matt Holland sport association football. Matt Holland sports teams Ipswich Town F.C., Charlton Athletic F.C.. Matt Holland start time 1996. Matt Holland stats leader N/A. Matt Holland team positions midfielder. Matt Holland height 175. Matt Holland num awards 0. Matt Holland domain athletes.","Matt Holland Association Football Ipswich Town F.C., Charlton Athletic F.C. 1996 N/A Midfielder 175 0"," Matt Holland is an association football player who is 175 cm tall. He has been playing for Ipswich Town F.C. and Charlton Athletic F.C. since 1996 as a midfielder, but has not won any awards.",inform,athletes,1,8
"inform(name[Jude Bellingham], sport[association football], start time[2019], awards[N/A], team positions[midfielder], num awards[0], stats leader[N/A], height[186])",Jude Bellingham sport association football. Jude Bellingham start time 2019. Jude Bellingham awards N/A. Jude Bellingham team positions midfielder. Jude Bellingham num awards 0. Jude Bellingham stats leader N/A. Jude Bellingham height 186. Jude Bellingham domain athletes.,Jude Bellingham Association Football 2019 N/A Midfielder 0 N/A 186,Jude Bellingham is a 186 cm tall association football midfielder who started playing in 2019 and has not yet won any awards or been a stats leader.,inform,athletes,1,8
"inform(name[Carlos Alcaraz], sport[tennis], height[183], sports teams[N/A], awards[N/A], num awards[0], rating[okay], team positions[N/A])",Carlos Alcaraz sport tennis. Carlos Alcaraz height 183. Carlos Alcaraz sports teams N/A. Carlos Alcaraz awards N/A. Carlos Alcaraz num awards 0. Carlos Alcaraz rating okay. Carlos Alcaraz team positions N/A. Carlos Alcaraz domain athletes.,Carlos Alcaraz Tennis 183 N/A N/A 0 Okay N/A,Carlos Alcaraz is an okay rated tennis athlete who stands 183 cm tall and has won 0 awards.,inform,athletes,1,8
"inform(name[Floyd Mayweather], sport[boxing], stats leader[N/A], awards[The Ring magazine Comeback of the Year], height[170], team positions[N/A], rating[okay], date of birth[February 24, 1977])","Floyd Mayweather sport boxing. Floyd Mayweather stats leader N/A. Floyd Mayweather awards The Ring magazine Comeback of the Year. Floyd Mayweather height 170. Floyd Mayweather team positions N/A. Floyd Mayweather rating okay. Floyd Mayweather date of birth February 24, 1977. Floyd Mayweather domain athletes.","Floyd Mayweather Boxing N/A The Ring Magazine Comeback Of The Year 170 N/A Okay February 24, 1977"," Floyd Mayweather is an okay rated boxer born on February 24, 1977. He is 170cm tall and was awarded The Ring magazine Comeback of the Year.",inform,athletes,1,8
"inform(name[Yari Verschaeren], sport[association football], num awards[0], date of birth[July 12, 2001], rating[okay], height[1.72], start time[2018], awards[N/A])","Yari Verschaeren sport association football. Yari Verschaeren num awards 0. Yari Verschaeren date of birth July 12, 2001. Yari Verschaeren rating okay. Yari Verschaeren height 1.72. Yari Verschaeren start time 2018. Yari Verschaeren awards N/A. Yari Verschaeren domain athletes.","Yari Verschaeren Association Football 0 July 12, 2001 Okay 1.72 2018 N/A"," Yari Verschaeren is an okay-rated association football athlete born on July 12, 2001, who stands 1.72 m tall and began playing in 2018.",inform,athletes,1,8
"inform(name[Jake Paul], sport[boxing], team positions[N/A], stats leader[N/A], awards[Gold Play Button], place of birth[Cleveland], height[1.83], date of birth[January 17, 1997])","Jake Paul sport boxing. Jake Paul team positions N/A. Jake Paul stats leader N/A. Jake Paul awards Gold Play Button. Jake Paul place of birth Cleveland. Jake Paul height 1.83. Jake Paul date of birth January 17, 1997. Jake Paul domain athletes.","Jake Paul Boxing N/A N/A Gold Play Button Cleveland 1.83 January 17, 1997"," Jake Paul is a boxing athlete from Cleveland, who is 1.83m tall and was born on January 17, 1997. He has been awarded a Gold Play Button.",inform,athletes,1,8
"inform(name[Conor Washington], sport[association football], stats leader[N/A], sports teams[Peterborough United F.C., Northern Ireland national association football team], start time[2012], team positions[forward], place of birth[Chatham], awards[N/A])","Conor Washington sport association football. Conor Washington stats leader N/A. Conor Washington sports teams Peterborough United F.C., Northern Ireland national association football team. Conor Washington start time 2012. Conor Washington team positions forward. Conor Washington place of birth Chatham. Conor Washington awards N/A. Conor Washington domain athletes.","Conor Washington Association Football N/A Peterborough United F.C., Northern Ireland National Association Football Team 2012 Forward Chatham N/A"," Conor Washington is an association football player from Chatham who has been playing for Peterborough United F.C. and the Northern Ireland national association football team since 2012 as a forward, though he has not won any awards.",inform,athletes,1,8
"inform(name[Ronaldo], sport[association football], awards[Golden Foot], start time[1992], rating[good], height[183], place of birth[Rio de Janeiro], date of birth[September 22, 1976])","Ronaldo sport association football. Ronaldo awards Golden Foot. Ronaldo start time 1992. Ronaldo rating good. Ronaldo height 183. Ronaldo place of birth Rio de Janeiro. Ronaldo date of birth September 22, 1976. Ronaldo domain athletes.","Ronaldo Association Football Golden Foot 1992 Good 183 Rio De Janeiro September 22, 1976"," Ronaldo is a good rated association football player from Rio de Janeiro, born on September 22, 1976. He stands at 183 cm tall and has won the Golden Foot award since 1992.",inform,athletes,1,8
