mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Wolf Hall], genre[television series based on a novel], characters[Thomas More], characters[Anne Boleyn], name[True Blood], genre[television series based on a novel], producer[Alan Ball])",Wolf Hall genre television series based on a novel. True Blood genre television series based on a novel. True Blood producer Alan Ball. Wolf Hall characters Thomas More. Wolf Hall characters Anne Boleyn. Wolf Hall domain tv.,Wolf Hall television series based on a novel True Blood Alan Ball | Wolf Hall Thomas More | Wolf Hall Anne Boleyn," Wolf Hall is a television series based on a novel, starring Thomas More and Anne Boleyn, produced by Alan Ball.",inform,tv shows,3,5
"inform(name[Wolf Hall], screenwriter[Peter Straughan], characters[Jane Boleyn, Viscountess Rochford], characters[Thomas Wolsey], name[The Goldfinch], screenwriter[Peter Straughan], genre[drama film])","Wolf Hall screenwriter Peter Straughan. The Goldfinch screenwriter Peter Straughan. The Goldfinch genre drama film. Wolf Hall characters Jane Boleyn, Viscountess Rochford. Wolf Hall characters Thomas Wolsey. Wolf Hall domain tv.","Wolf Hall Peter Straughan The Goldfinch drama film | Wolf Hall Jane Boleyn, Viscountess Rochford | Wolf Hall Thomas Wolsey"," Wolf Hall is a drama television series written by Peter Straughan, starring Jane Boleyn, Viscountess Rochford and Thomas Wolsey.",inform,tv shows,3,5
"inform(name[Black Earth Rising], genre[drama], cast member[Olivier Rabourdin], screenwriter[Hugo Blick], name[Combat Hospital], genre[drama], cast member[Deborah Kara Unger])",Black Earth Rising genre drama. Combat Hospital genre drama. Combat Hospital cast member Deborah Kara Unger. Black Earth Rising cast member Olivier Rabourdin. Black Earth Rising screenwriter Hugo Blick. Black Earth Rising domain tv.,Black Earth Rising drama Combat Hospital Deborah Kara Unger | Black Earth Rising Olivier Rabourdin | Black Earth Rising Hugo Blick,Black Earth Rising is a drama featuring Olivier Rabourdin and written by Hugo Blick. Combat Hospital is a drama starring Deborah Kara Unger.,inform,tv shows,3,5
"inform(name[Black Earth Rising], cast member[John Goodman], screenwriter[Hugo Blick], cast member[Olivier Rabourdin], name[The Conners], cast member[John Goodman], genre[sitcom])",Black Earth Rising cast member John Goodman. The Conners cast member John Goodman. The Conners genre sitcom. Black Earth Rising screenwriter Hugo Blick. Black Earth Rising cast member Olivier Rabourdin. Black Earth Rising domain tv.,Black Earth Rising John Goodman The Conners sitcom | Black Earth Rising Hugo Blick | Black Earth Rising Olivier Rabourdin," Black Earth Rising is a television series starring John Goodman and Olivier Rabourdin, written by Hugo Blick. John Goodman also stars in the sitcom The Conners.",inform,tv shows,3,5
"inform(name[Black Earth Rising], cast member[John Goodman], cast member[Olivier Rabourdin], screenwriter[Hugo Blick], name[Kingfish: A Story of Huey P. Long], producer[John Goodman], genre[biographical film])",Black Earth Rising cast member John Goodman. Kingfish: A Story of Huey P. Long producer John Goodman. Kingfish: A Story of Huey P. Long genre biographical film. Black Earth Rising cast member Olivier Rabourdin. Black Earth Rising screenwriter Hugo Blick. Black Earth Rising domain tv.,Black Earth Rising John Goodman Kingfish: A Story of Huey P. Long biographical film | Black Earth Rising Olivier Rabourdin | Black Earth Rising Hugo Blick," Black Earth Rising is a television series starring John Goodman and Olivier Rabourdin, written by Hugo Blick. John Goodman also produced the biographical film Kingfish: A Story of Huey P. Long.",inform,tv shows,3,5
"inform(name[Black Earth Rising], screenwriter[Hugo Blick], cast member[Olivier Rabourdin], cast member[Harriet Walter], name[Christopher Columbus: The Discovery], cast member[Hugo Blick], genre[drama film])",Black Earth Rising screenwriter Hugo Blick. Christopher Columbus: The Discovery cast member Hugo Blick. Christopher Columbus: The Discovery genre drama film. Black Earth Rising cast member Olivier Rabourdin. Black Earth Rising cast member Harriet Walter. Black Earth Rising domain tv.,Black Earth Rising Hugo Blick Christopher Columbus: The Discovery drama film | Black Earth Rising Olivier Rabourdin | Black Earth Rising Harriet Walter," Black Earth Rising is a drama television series written by Hugo Blick, starring Olivier Rabourdin and Harriet Walter. Christopher Columbus: The Discovery is a drama film also written by Hugo Blick.",inform,tv shows,3,5
"inform(name[Black Earth Rising], screenwriter[Hugo Blick], genre[drama], cast member[Harriet Walter], name[The Honourable Woman], creator[Hugo Blick], genre[political drama])",Black Earth Rising screenwriter Hugo Blick. The Honourable Woman creator Hugo Blick. The Honourable Woman genre political drama. Black Earth Rising genre drama. Black Earth Rising cast member Harriet Walter. Black Earth Rising domain tv.,Black Earth Rising Hugo Blick The Honourable Woman political drama | Black Earth Rising drama | Black Earth Rising Harriet Walter," Black Earth Rising is a drama series written by Hugo Blick, starring Harriet Walter. The Honourable Woman is another political drama created by Hugo Blick.",inform,tv shows,3,5
"inform(name[Black Earth Rising], screenwriter[Hugo Blick], cast member[Olivier Rabourdin], cast member[Harriet Walter], name[The English], screenwriter[Hugo Blick], genre[television western])",Black Earth Rising screenwriter Hugo Blick. The English screenwriter Hugo Blick. The English genre television western. Black Earth Rising cast member Olivier Rabourdin. Black Earth Rising cast member Harriet Walter. Black Earth Rising domain tv.,Black Earth Rising Hugo Blick The English television western | Black Earth Rising Olivier Rabourdin | Black Earth Rising Harriet Walter,Black Earth Rising is a television western written by Hugo Blick starring Olivier Rabourdin and Harriet Walter.,inform,tv shows,3,5
"inform(name[Devils], cast member[Patrick Dempsey], cast member[Chris Reilly], cast member[Pia Mechler], name[Private Practice], cast member[Patrick Dempsey], genre[medical drama])",Devils cast member Patrick Dempsey. Private Practice cast member Patrick Dempsey. Private Practice genre medical drama. Devils cast member Chris Reilly. Devils cast member Pia Mechler. Devils domain tv.,Devils Patrick Dempsey Private Practice medical drama | Devils Chris Reilly | Devils Pia Mechler," Devils stars Patrick Dempsey, Chris Reilly, and Pia Mechler. Private Practice is a medical drama also starring Patrick Dempsey.",inform,tv shows,3,5
"inform(name[Devils], cast member[Patrick Dempsey], cast member[Gabrielle Scharnitzky], cast member[Nathalie Rapti Gomez], name[Flypaper], producer[Patrick Dempsey], genre[comedy film])",Devils cast member Patrick Dempsey. Flypaper producer Patrick Dempsey. Flypaper genre comedy film. Devils cast member Gabrielle Scharnitzky. Devils cast member Nathalie Rapti Gomez. Devils domain tv.,Devils Patrick Dempsey Flypaper comedy film | Devils Gabrielle Scharnitzky | Devils Nathalie Rapti Gomez," Devils is a television series starring Patrick Dempsey, Gabrielle Scharnitzky, and Nathalie Rapti Gomez. Flypaper is a comedy film produced by Patrick Dempsey.",inform,tv shows,3,5
"inform(name[Devils], creator[Nick Hurran], cast member[Kasia Smutniak], cast member[Nathalie Rapti Gomez], name[The Last Detective], producer[Nick Hurran], genre[drama television series])",Devils creator Nick Hurran. The Last Detective producer Nick Hurran. The Last Detective genre drama television series. Devils cast member Kasia Smutniak. Devils cast member Nathalie Rapti Gomez. Devils domain tv.,Devils Nick Hurran The Last Detective drama television series | Devils Kasia Smutniak | Devils Nathalie Rapti Gomez," Devils is a drama television series created by Nick Hurran, starring Kasia Smutniak and Nathalie Rapti Gomez.",inform,tv shows,3,5
"inform(name[Devils], screenwriter[Michael A. Walker], cast member[Chris Reilly], cast member[Patrick Dempsey], name[The Swarm], screenwriter[Michael A. Walker], genre[science fiction])",Devils screenwriter Michael A. Walker. The Swarm screenwriter Michael A. Walker. The Swarm genre science fiction. Devils cast member Chris Reilly. Devils cast member Patrick Dempsey. Devils domain tv.,Devils Michael A. Walker The Swarm science fiction | Devils Chris Reilly | Devils Patrick Dempsey," Devils and The Swarm are science fiction television series written by Michael A. Walker, starring Chris Reilly and Patrick Dempsey.",inform,tv shows,3,5
"inform(name[Lonesome Dove], cast member[Steve Buscemi], cast member[Tommy Lee Jones], cast member[Chris Cooper], name[The Sopranos], cast member[Steve Buscemi], genre[crime television series])",Lonesome Dove cast member Steve Buscemi. The Sopranos cast member Steve Buscemi. The Sopranos genre crime television series. Lonesome Dove cast member Tommy Lee Jones. Lonesome Dove cast member Chris Cooper. Lonesome Dove domain tv.,Lonesome Dove Steve Buscemi The Sopranos crime television series | Lonesome Dove Tommy Lee Jones | Lonesome Dove Chris Cooper," Lonesome Dove is a television series starring Steve Buscemi, Tommy Lee Jones, and Chris Cooper. The Sopranos is a crime television series featuring Steve Buscemi.",inform,tv shows,3,5
"inform(name[Lonesome Dove], cast member[Steve Buscemi], cast member[Danny Glover], cast member[Ricky Schroder], name[Saint John of Las Vegas], producer[Steve Buscemi], genre[comedy drama])",Lonesome Dove cast member Steve Buscemi. Saint John of Las Vegas producer Steve Buscemi. Saint John of Las Vegas genre comedy drama. Lonesome Dove cast member Danny Glover. Lonesome Dove cast member Ricky Schroder. Lonesome Dove domain tv.,Lonesome Dove Steve Buscemi Saint John of Las Vegas comedy drama | Lonesome Dove Danny Glover | Lonesome Dove Ricky Schroder," Lonesome Dove is a television series starring Steve Buscemi, Danny Glover, and Ricky Schroder. Saint John of Las Vegas is a comedy drama produced by Steve Buscemi.",inform,tv shows,3,5
"inform(name[Lonesome Dove], cast member[Steve Buscemi], cast member[Danny Glover], cast member[Barry Corbin], name[Brake My Wife, Please], characters[Steve Buscemi], genre[animated sitcom])","Lonesome Dove cast member Steve Buscemi. Brake My Wife, Please characters Steve Buscemi. Brake My Wife, Please genre animated sitcom. Lonesome Dove cast member Danny Glover. Lonesome Dove cast member Barry Corbin. Lonesome Dove domain tv.","Lonesome Dove Steve Buscemi Brake My Wife, Please animated sitcom | Lonesome Dove Danny Glover | Lonesome Dove Barry Corbin"," Lonesome Dove is a television series starring Steve Buscemi, Danny Glover, and Barry Corbin. Steve Buscemi also appears in the animated sitcom Brake My Wife, Please.",inform,tv shows,3,5
"inform(name[Lonesome Dove], producer[Suzanne de Passe], cast member[Ricky Schroder], cast member[Anjelica Huston], name[Class Act], producer[Suzanne de Passe], genre[teen film])",Lonesome Dove producer Suzanne de Passe. Class Act producer Suzanne de Passe. Class Act genre teen film. Lonesome Dove cast member Ricky Schroder. Lonesome Dove cast member Anjelica Huston. Lonesome Dove domain tv.,Lonesome Dove Suzanne de Passe Class Act teen film | Lonesome Dove Ricky Schroder | Lonesome Dove Anjelica Huston," Lonesome Dove is a television film produced by Suzanne de Passe, starring Ricky Schroder and Anjelica Huston. Class Act is also a teen film produced by Suzanne de Passe.",inform,tv shows,3,5
"inform(name[Lonesome Dove], producer[Suzanne de Passe], cast member[Nina Siemaszko], cast member[Barry Corbin], name[All American Girl], cast member[Suzanne de Passe], genre[reality television])",Lonesome Dove producer Suzanne de Passe. All American Girl cast member Suzanne de Passe. All American Girl genre reality television. Lonesome Dove cast member Nina Siemaszko. Lonesome Dove cast member Barry Corbin. Lonesome Dove domain tv.,Lonesome Dove Suzanne de Passe All American Girl reality television | Lonesome Dove Nina Siemaszko | Lonesome Dove Barry Corbin," Lonesome Dove is a reality television series produced by Suzanne de Passe, starring Nina Siemaszko and Barry Corbin. All American Girl is also a reality television series produced by Suzanne de Passe.",inform,tv shows,3,5
"inform(name[Lonesome Dove], producer[Suzanne de Passe], cast member[Anjelica Huston], cast member[Chris Cooper], name[Lady Sings the Blues], screenwriter[Suzanne de Passe], genre[drama film])",Lonesome Dove producer Suzanne de Passe. Lady Sings the Blues screenwriter Suzanne de Passe. Lady Sings the Blues genre drama film. Lonesome Dove cast member Anjelica Huston. Lonesome Dove cast member Chris Cooper. Lonesome Dove domain tv.,Lonesome Dove Suzanne de Passe Lady Sings the Blues drama film | Lonesome Dove Anjelica Huston | Lonesome Dove Chris Cooper," Lonesome Dove is a drama film produced by Suzanne de Passe, with Anjelica Huston and Chris Cooper as the cast.",inform,tv shows,3,5
"inform(name[Lonesome Dove], creator[Simon Wincer], cast member[Nina Siemaszko], cast member[Anjelica Huston], name[Lightning Jack], producer[Simon Wincer], genre[comedy film])",Lonesome Dove creator Simon Wincer. Lightning Jack producer Simon Wincer. Lightning Jack genre comedy film. Lonesome Dove cast member Nina Siemaszko. Lonesome Dove cast member Anjelica Huston. Lonesome Dove domain tv.,Lonesome Dove Simon Wincer Lightning Jack comedy film | Lonesome Dove Nina Siemaszko | Lonesome Dove Anjelica Huston," Lonesome Dove is a comedy film created by Simon Wincer, starring Nina Siemaszko and Anjelica Huston.",inform,tv shows,3,5
"inform(name[Lonesome Dove], creator[Simon Wincer], cast member[Nina Siemaszko], cast member[Chris Cooper], name[Comanche Moon], creator[Simon Wincer], genre[television western])",Lonesome Dove creator Simon Wincer. Comanche Moon creator Simon Wincer. Comanche Moon genre television western. Lonesome Dove cast member Nina Siemaszko. Lonesome Dove cast member Chris Cooper. Lonesome Dove domain tv.,Lonesome Dove Simon Wincer Comanche Moon television western | Lonesome Dove Nina Siemaszko | Lonesome Dove Chris Cooper,Lonesome Dove and Comanche Moon are television westerns created by Simon Wincer. Lonesome Dove stars Nina Siemaszko and Chris Cooper.,inform,tv shows,3,5
"inform(name[Lonesome Dove], genre[television series based on a novel], cast member[Anjelica Huston], cast member[Barry Corbin], name[True Blood], genre[television series based on a novel], cast member[Nelsan Ellis])",Lonesome Dove genre television series based on a novel. True Blood genre television series based on a novel. True Blood cast member Nelsan Ellis. Lonesome Dove cast member Anjelica Huston. Lonesome Dove cast member Barry Corbin. Lonesome Dove domain tv.,Lonesome Dove television series based on a novel True Blood Nelsan Ellis | Lonesome Dove Anjelica Huston | Lonesome Dove Barry Corbin," Lonesome Dove is a television series based on the novel of the same name, starring Anjelica Huston, Barry Corbin, and Nelsan Ellis from True Blood.",inform,tv shows,3,5
"inform(name[Lonesome Dove], genre[television series based on a novel], cast member[Barry Corbin], cast member[Glenne Headly], name[True Blood], genre[television series based on a novel], award received[Genesis Award])",Lonesome Dove genre television series based on a novel. True Blood genre television series based on a novel. True Blood award received Genesis Award. Lonesome Dove cast member Barry Corbin. Lonesome Dove cast member Glenne Headly. Lonesome Dove domain tv.,Lonesome Dove television series based on a novel True Blood Genesis Award | Lonesome Dove Barry Corbin | Lonesome Dove Glenne Headly,Lonesome Dove is a television series based on a novel starring Barry Corbin and Glenne Headly. True Blood is also a television series based on a novel that has won the Genesis Award.,inform,tv shows,3,5
"inform(name[My Country: The New Age], cast member[Jang Hyuk], cast member[Yang Se-jong], cast member[Woo Do-hwan], name[Bloody Heart], cast member[Jang Hyuk], genre[romance film])",My Country: The New Age cast member Jang Hyuk. Bloody Heart cast member Jang Hyuk. Bloody Heart genre romance film. My Country: The New Age cast member Yang Se-jong. My Country: The New Age cast member Woo Do-hwan. My Country: The New Age domain tv.,My Country: The New Age Jang Hyuk Bloody Heart romance film | My Country: The New Age Yang Se-jong | My Country: The New Age Woo Do-hwan," My Country: The New Age is a television series starring Jang Hyuk, Yang Se-jong, and Woo Do-hwan. Jang Hyuk also stars in the romance film Bloody Heart.",inform,tv shows,3,5
"inform(name[My Country: The New Age], genre[romance television series], cast member[Woo Do-hwan], cast member[Yang Se-jong], name[Friends], genre[romance television series], genre[sitcom])",My Country: The New Age genre romance television series. Friends genre romance television series. Friends genre sitcom. My Country: The New Age cast member Woo Do-hwan. My Country: The New Age cast member Yang Se-jong. My Country: The New Age domain tv.,My Country: The New Age romance television series Friends sitcom | My Country: The New Age Woo Do-hwan | My Country: The New Age Yang Se-jong,My Country: The New Age is a romance television series starring Woo Do-hwan and Yang Se-jong.,inform,tv shows,3,5
"inform(name[My Country: The New Age], genre[romance television series], cast member[Jang Hyuk], cast member[Kim Seolhyun], name[Friends], genre[romance television series], cast member[Matthew Perry])",My Country: The New Age genre romance television series. Friends genre romance television series. Friends cast member Matthew Perry. My Country: The New Age cast member Jang Hyuk. My Country: The New Age cast member Kim Seolhyun. My Country: The New Age domain tv.,My Country: The New Age romance television series Friends Matthew Perry | My Country: The New Age Jang Hyuk | My Country: The New Age Kim Seolhyun," My Country: The New Age is a romance television series starring Jang Hyuk, Kim Seolhyun and Matthew Perry.",inform,tv shows,3,5
"inform(name[My Country: The New Age], genre[romance television series], cast member[Woo Do-hwan], cast member[Jang Hyuk], name[Friends], genre[romance television series], creator[Marta Kauffman])",My Country: The New Age genre romance television series. Friends genre romance television series. Friends creator Marta Kauffman. My Country: The New Age cast member Woo Do-hwan. My Country: The New Age cast member Jang Hyuk. My Country: The New Age domain tv.,My Country: The New Age romance television series Friends Marta Kauffman | My Country: The New Age Woo Do-hwan | My Country: The New Age Jang Hyuk,My Country: The New Age is a romance television series starring Woo Do-hwan and Jang Hyuk.,inform,tv shows,3,5
"inform(name[My Country: The New Age], genre[romance television series], cast member[Woo Do-hwan], cast member[Kim Yeong-cheol], name[Friends], genre[romance television series], producer[Marta Kauffman])",My Country: The New Age genre romance television series. Friends genre romance television series. Friends producer Marta Kauffman. My Country: The New Age cast member Woo Do-hwan. My Country: The New Age cast member Kim Yeong-cheol. My Country: The New Age domain tv.,My Country: The New Age romance television series Friends Marta Kauffman | My Country: The New Age Woo Do-hwan | My Country: The New Age Kim Yeong-cheol," My Country: The New Age is a romance television series starring Woo Do-hwan, Kim Yeong-cheol, and produced by Marta Kauffman.",inform,tv shows,3,5
"inform(name[My Country: The New Age], genre[romance television series], cast member[Woo Do-hwan], cast member[Kim Seolhyun], name[Friends], genre[romance television series], award received[Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Comedy Series])",My Country: The New Age genre romance television series. Friends genre romance television series. Friends award received Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Comedy Series. My Country: The New Age cast member Woo Do-hwan. My Country: The New Age cast member Kim Seolhyun. My Country: The New Age domain tv.,My Country: The New Age romance television series Friends Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Comedy Series | My Country: The New Age Woo Do-hwan | My Country: The New Age Kim Seolhyun," My Country: The New Age is a romance television series starring Woo Do-hwan and Kim Seolhyun. It has not received any awards, unlike the similarly themed Friends which has won the Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Comedy Series.",inform,tv shows,3,5
"inform(name[My Country: The New Age], genre[romance television series], cast member[Yang Se-jong], screenwriter[Chae Seung-dae], name[Friends], genre[romance television series], characters[Rachel Green])",My Country: The New Age genre romance television series. Friends genre romance television series. Friends characters Rachel Green. My Country: The New Age cast member Yang Se-jong. My Country: The New Age screenwriter Chae Seung-dae. My Country: The New Age domain tv.,My Country: The New Age romance television series Friends Rachel Green | My Country: The New Age Yang Se-jong | My Country: The New Age Chae Seung-dae," My Country: The New Age is a romance television series starring Yang Se-jong, written by Chae Seung-dae.",inform,tv shows,3,5
"inform(name[My Country: The New Age], genre[romance television series], screenwriter[Chae Seung-dae], cast member[Jang Hyuk], name[Friends], genre[romance television series], screenwriter[David Crane])",My Country: The New Age genre romance television series. Friends genre romance television series. Friends screenwriter David Crane. My Country: The New Age screenwriter Chae Seung-dae. My Country: The New Age cast member Jang Hyuk. My Country: The New Age domain tv.,My Country: The New Age romance television series Friends David Crane | My Country: The New Age Chae Seung-dae | My Country: The New Age Jang Hyuk," My Country: The New Age is a romance television series written by Chae Seung-dae, starring Jang Hyuk.",inform,tv shows,3,5
"inform(name[My Country: The New Age], screenwriter[Chae Seung-dae], cast member[Jang Hyuk], cast member[Kim Yeong-cheol], name[Master – God of Noodles], screenwriter[Chae Seung-dae], genre[revenge])",My Country: The New Age screenwriter Chae Seung-dae. Master – God of Noodles screenwriter Chae Seung-dae. Master – God of Noodles genre revenge. My Country: The New Age cast member Jang Hyuk. My Country: The New Age cast member Kim Yeong-cheol. My Country: The New Age domain tv.,My Country: The New Age Chae Seung-dae Master – God of Noodles revenge | My Country: The New Age Jang Hyuk | My Country: The New Age Kim Yeong-cheol," My Country: The New Age and Master – God of Noodles are both written by Chae Seung-dae. My Country: The New Age is a television series starring Jang Hyuk and Kim Yeong-cheol, while Master – God of Noodles is a revenge genre.",inform,tv shows,3,5
"inform(name[The Virgin Queen], characters[Francis Bacon], rating[average], characters[Walter Raleigh], name[Elizabeth R], characters[Francis Bacon], genre[docudrama])",The Virgin Queen characters Francis Bacon. Elizabeth R characters Francis Bacon. Elizabeth R genre docudrama. The Virgin Queen rating average. The Virgin Queen characters Walter Raleigh. The Virgin Queen domain tv.,The Virgin Queen Francis Bacon Elizabeth R docudrama | The Virgin Queen average | The Virgin Queen Walter Raleigh," The Virgin Queen is an average-rated docudrama featuring characters Francis Bacon, Walter Raleigh.",inform,tv shows,3,5
"inform(name[The Virgin Queen], cast member[Joanne Whalley], characters[Thomas Wyatt], characters[Mary, Queen of Scots], name[Willow], cast member[Joanne Whalley], genre[fantasy television series])","The Virgin Queen cast member Joanne Whalley. Willow cast member Joanne Whalley. Willow genre fantasy television series. The Virgin Queen characters Thomas Wyatt. The Virgin Queen characters Mary, Queen of Scots. The Virgin Queen domain tv.","The Virgin Queen Joanne Whalley Willow fantasy television series | The Virgin Queen Thomas Wyatt | The Virgin Queen Mary, Queen of Scots"," The Virgin Queen is a fantasy television series starring Joanne Whalley, Thomas Wyatt, and Mary, Queen of Scots.",inform,tv shows,3,5
"inform(name[The Virgin Queen], screenwriter[Paula Milne], characters[Francis Bacon], characters[Francis Walsingham], name[Angels], creator[Paula Milne], genre[soap opera])",The Virgin Queen screenwriter Paula Milne. Angels creator Paula Milne. Angels genre soap opera. The Virgin Queen characters Francis Bacon. The Virgin Queen characters Francis Walsingham. The Virgin Queen domain tv.,The Virgin Queen Paula Milne Angels soap opera | The Virgin Queen Francis Bacon | The Virgin Queen Francis Walsingham," The Virgin Queen is a soap opera written by Paula Milne, starring Francis Bacon and Francis Walsingham.",inform,tv shows,3,5
"inform(name[Self Made: Inspired by the Life of Madam C. J. Walker], cast member[Blair Underwood], genre[biographical film], cast member[Tiffany Haddish], name[Agents of S.H.I.E.L.D.], cast member[Blair Underwood], genre[action film])",Self Made: Inspired by the Life of Madam C. J. Walker cast member Blair Underwood. Agents of S.H.I.E.L.D. cast member Blair Underwood. Agents of S.H.I.E.L.D. genre action film. Self Made: Inspired by the Life of Madam C. J. Walker genre biographical film. Self Made: Inspired by the Life of Madam C. J. Walker cast member Tiffany Haddish. Self Made: Inspired by the Life of Madam C. J. Walker domain tv.,Self Made: Inspired by the Life of Madam C. J. Walker Blair Underwood Agents of S.H.I.E.L.D. action film | Self Made: Inspired by the Life of Madam C. J. Walker biographical film | Self Made: Inspired by the Life of Madam C. J. Walker Tiffany Haddish," Self Made: Inspired by the Life of Madam C. J. Walker is a biographical film starring Tiffany Haddish and Blair Underwood who also starred in the action film, Agents of S.H.I.E.L.D.",inform,tv shows,3,5
"inform(name[Self Made: Inspired by the Life of Madam C. J. Walker], genre[biographical film], cast member[Kevin T. Carroll], cast member[Blair Underwood], name[Victoria], genre[biographical film], characters[Alexander II of Russia])",Self Made: Inspired by the Life of Madam C. J. Walker genre biographical film. Victoria genre biographical film. Victoria characters Alexander II of Russia. Self Made: Inspired by the Life of Madam C. J. Walker cast member Kevin T. Carroll. Self Made: Inspired by the Life of Madam C. J. Walker cast member Blair Underwood. Self Made: Inspired by the Life of Madam C. J. Walker domain tv.,Self Made: Inspired by the Life of Madam C. J. Walker biographical film Victoria Alexander II of Russia | Self Made: Inspired by the Life of Madam C. J. Walker Kevin T. Carroll | Self Made: Inspired by the Life of Madam C. J. Walker Blair Underwood," Self Made: Inspired by the Life of Madam C. J. Walker is a biographical film starring Blair Underwood, Kevin T. Carroll, and Alexander II of Russia.",inform,tv shows,3,5
"inform(name[Self Made: Inspired by the Life of Madam C. J. Walker], genre[biographical film], cast member[Garrett Morris], cast member[Blair Underwood], name[Victoria], genre[biographical film], cast member[Rufus Sewell])",Self Made: Inspired by the Life of Madam C. J. Walker genre biographical film. Victoria genre biographical film. Victoria cast member Rufus Sewell. Self Made: Inspired by the Life of Madam C. J. Walker cast member Garrett Morris. Self Made: Inspired by the Life of Madam C. J. Walker cast member Blair Underwood. Self Made: Inspired by the Life of Madam C. J. Walker domain tv.,Self Made: Inspired by the Life of Madam C. J. Walker biographical film Victoria Rufus Sewell | Self Made: Inspired by the Life of Madam C. J. Walker Garrett Morris | Self Made: Inspired by the Life of Madam C. J. Walker Blair Underwood," Self Made: Inspired by the Life of Madam C. J. Walker is a biographical film starring Blair Underwood, Garrett Morris, and Rufus Sewell.",inform,tv shows,3,5
"inform(name[Self Made: Inspired by the Life of Madam C. J. Walker], genre[biographical film], cast member[Tiffany Haddish], genre[drama film], name[Victoria], genre[biographical film], genre[costume drama])",Self Made: Inspired by the Life of Madam C. J. Walker genre biographical film. Victoria genre biographical film. Victoria genre costume drama. Self Made: Inspired by the Life of Madam C. J. Walker cast member Tiffany Haddish. Self Made: Inspired by the Life of Madam C. J. Walker genre drama film. Self Made: Inspired by the Life of Madam C. J. Walker domain tv.,Self Made: Inspired by the Life of Madam C. J. Walker biographical film Victoria costume drama | Self Made: Inspired by the Life of Madam C. J. Walker Tiffany Haddish | Self Made: Inspired by the Life of Madam C. J. Walker drama film,Self Made: Inspired by the Life of Madam C. J. Walker is a biographical drama film starring Tiffany Haddish.,inform,tv shows,3,5
"inform(name[Romulus], characters[Rhea Silvia], cast member[Ivana Lotito], cast member[Yorgo Voyagis], name[Romolo e Remo], characters[Rhea Silvia], genre[sword-and-sandal film])",Romulus characters Rhea Silvia. Romolo e Remo characters Rhea Silvia. Romolo e Remo genre sword-and-sandal film. Romulus cast member Ivana Lotito. Romulus cast member Yorgo Voyagis. Romulus domain tv.,Romulus Rhea Silvia Romolo e Remo sword-and-sandal film | Romulus Ivana Lotito | Romulus Yorgo Voyagis,Romulus and Romolo e Remo are both sword-and-sandal films featuring Rhea Silvia as the character. Romulus stars Ivana Lotito and Yorgo Voyagis.,inform,tv shows,3,5
"inform(name[Romulus], cast member[Yorgo Voyagis], characters[Rhea Silvia], cast member[Silvia Calderoni], name[Frantic], cast member[Yorgo Voyagis], genre[action film])",Romulus cast member Yorgo Voyagis. Frantic cast member Yorgo Voyagis. Frantic genre action film. Romulus characters Rhea Silvia. Romulus cast member Silvia Calderoni. Romulus domain tv.,Romulus Yorgo Voyagis Frantic action film | Romulus Rhea Silvia | Romulus Silvia Calderoni," Romulus is a television series starring Yorgo Voyagis, Silvia Calderoni, and Rhea Silvia. It is an action film.",inform,tv shows,3,5
"inform(name[Romulus], cast member[Yorgo Voyagis], characters[Numitor], characters[Rhea Silvia], name[L'assistente sociale tutto pepe], producer[Yorgo Voyagis], genre[comedy film])",Romulus cast member Yorgo Voyagis. L'assistente sociale tutto pepe producer Yorgo Voyagis. L'assistente sociale tutto pepe genre comedy film. Romulus characters Numitor. Romulus characters Rhea Silvia. Romulus domain tv.,Romulus Yorgo Voyagis L'assistente sociale tutto pepe comedy film | Romulus Numitor | Romulus Rhea Silvia," Romulus is a comedy film starring Yorgo Voyagis, with Numitor and Rhea Silvia as characters.",inform,tv shows,3,5
"inform(name[Romulus], genre[drama television series], characters[Rhea Silvia], cast member[Vanessa Scalera], name[Prison Break], genre[drama television series], cast member[Sarah Wayne Callies])",Romulus genre drama television series. Prison Break genre drama television series. Prison Break cast member Sarah Wayne Callies. Romulus characters Rhea Silvia. Romulus cast member Vanessa Scalera. Romulus domain tv.,Romulus drama television series Prison Break Sarah Wayne Callies | Romulus Rhea Silvia | Romulus Vanessa Scalera,Romulus is a drama television series starring Vanessa Scalera as Rhea Silvia and Sarah Wayne Callies from Prison Break.,inform,tv shows,3,5
"inform(name[Romulus], genre[drama television series], cast member[Silvia Calderoni], cast member[Ivana Lotito], name[Prison Break], genre[drama television series], creator[Paul Scheuring])",Romulus genre drama television series. Prison Break genre drama television series. Prison Break creator Paul Scheuring. Romulus cast member Silvia Calderoni. Romulus cast member Ivana Lotito. Romulus domain tv.,Romulus drama television series Prison Break Paul Scheuring | Romulus Silvia Calderoni | Romulus Ivana Lotito," Romulus is a drama television series starring Silvia Calderoni and Ivana Lotito. It is not related to Prison Break, which was created by Paul Scheuring.",inform,tv shows,3,5
