,Unnamed: 0.1,Unnamed: 0,index,mr_new,pseudo_mr,da,text,num_hops,num_triples,shape,LM_prob,PPL,pseudo_bleu,scores,pred,criteria
872,8729,8729,872,Aston Villa F.C. head coach Unai Emery. Unai Emery member of sports team CD Toledo. George Graham member of sports team Aston Villa F.C.. Aston Villa F.C. home venue Villa Park. Villa Park sport association football.,Aston Villa F.C. Unai Emery CD Toledo George Graham Villa Park association football,inform," Aston Villa F.C. is an association football team coached by Unai Emery, a member of CD Toledo, and George Graham. Their home venue is Villa Park.",1,5,(X (X) (X (X)) (X (X))),0.01526304745,65.51771545,21.02754594,0.9113265,inform,match_scores
873,8732,8732,873,Leicester City F.C. rating good. Leicester City F.C. home venue Leicester City Stadium.,good Leicester City F.C. Leicester City Stadium,verify_attribute,You clearly have a good opinion of Leicester City F.C. Do you usually enjoy watching teams play at the Leicester City Stadium?,1,2,(X (X (X))),0.01913710871,52.25449753,23.25863462,0.8445533,verify_attribute,match_scores
874,8748,8748,874,Los Angeles Lakers rating good. Elias Harris member of sports team Los Angeles Lakers.,good Los Angeles Lakers Elias Harris,verify_attribute," You seem to have a decent opinion of Los Angeles Lakers, especially since Elias Harris is in the team. Do you usually like teams with Elias Harris in them?",1,2,(X (X (X))),0.01846995388,54.14198685,5.429471836,0.78202134,verify_attribute,match_scores
875,8758,8758,875,Inter Milan head coach Simone Inzaghi. Simone Inzaghi member of sports team Novara Calcio. Franco Causio member of sports team Inter Milan. Franco Causio member of sports team Inter Milan. Franco Causio member of sports team Inter Milan. Roberto Baggio member of sports team Inter Milan. Martín Montoya member of sports team Inter Milan.,Inter Milan Simone Inzaghi Novara Calcio Franco Causio Franco Causio Franco Causio Roberto Baggio Martín Montoya,inform,"
Inter Milan is led by head coach Simone Inzaghi, who was previously a member of Novara Calcio. The team also includes Franco Causio, Roberto Baggio, and Martín Montoya.",1,7,(X (X) (X) (X) (X) (X) (X (X))),0.02761064258,36.2179184,5.502042119,0.77596676,inform,match_scores
876,8766,8766,876,Baylor Bears football sport American football. Sacramento Mountain Lions sport American football. Kelvin Garmon member of sports team Baylor Bears football. Kelvin Garmon member of sports team Baylor Bears football. Robert Griffin III member of sports team Baylor Bears football. Khari Long member of sports team Baylor Bears football. Robert Griffin III member of sports team Baylor Bears football.,Baylor Bears football American football Sacramento Mountain Lions Kelvin Garmon Kelvin Garmon Robert Griffin III Khari Long Robert Griffin III,inform,"
Baylor Bears football is an American football team which includes players such as Kelvin Garmon, Robert Griffin III and Khari Long.",1,7,(X (X) (X) (X) (X) (X) (X (X))),0.01912142848,52.29734802,14.10002458,0.8585069,inform,match_scores
877,8775,8775,877,FC Barcelona home venue Palau Blaugrana. Palau Blaugrana sport futsal. Palau Blaugrana sport handball.,FC Barcelona Palau Blaugrana futsal handball,recommend," Do you know about FC Barcelona, which plays futsal and handball at Palau Blaugrana?",1,3,(X (X (X) (X))),0.01553750691,64.36038971,7.655122721,0.9350916,recommend,match_scores
878,8787,8787,878,Masato Yoshii member of sports team Tokyo Yakult Swallows. Masato Yoshii sport baseball. Yoshihisa Naruse member of sports team Tokyo Yakult Swallows. Shingo Takatsu member of sports team Tokyo Yakult Swallows. Lee Hei-chun member of sports team Tokyo Yakult Swallows. Yoshihisa Naruse member of sports team Tokyo Yakult Swallows.,Tokyo Yakult Swallows Masato Yoshii baseball Yoshihisa Naruse Shingo Takatsu Lee Hei-chun Yoshihisa Naruse,inform,"
Tokyo Yakult Swallows is a baseball team comprised of Masato Yoshii, Yoshihisa Naruse, Shingo Takatsu, and Lee Hei-chun.",1,6,(X (X) (X) (X) (X) (X (X))),0.03095453623,32.30544281,11.96655751,0.945923,inform,match_scores
879,8794,8794,879,Herbert Chapman member of sports team Tottenham Hotspur F.C.. Herbert Chapman member of sports team Notts County F.C.. Jan Vertonghen member of sports team Tottenham Hotspur F.C.. Gheorghe Popescu member of sports team Tottenham Hotspur F.C.. Gheorghe Popescu member of sports team Tottenham Hotspur F.C.. Sean Davis member of sports team Tottenham Hotspur F.C.. Paulinho member of sports team Tottenham Hotspur F.C..,Tottenham Hotspur F.C. Herbert Chapman Notts County F.C. Jan Vertonghen Gheorghe Popescu Gheorghe Popescu Sean Davis Paulinho,inform," Herbert Chapman, Jan Vertonghen, Gheorghe Popescu, Sean Davis, and Paulinho are all members of Tottenham Hotspur F.C., while Gheorghe Popescu also belongs to Notts County F.C.",1,7,(X (X) (X) (X) (X) (X) (X (X))),0.0418052499,23.92044067,31.9707104,0.9550979,give_opinion,all_scores
880,8802,8802,880,Christoph Hemlein member of sports team N.E.C.. Christoph Hemlein member of sports team TSG 1899 Hoffenheim. Krisztián Vadócz member of sports team N.E.C.. Anass Achahbar member of sports team N.E.C.. Youssef Rossi member of sports team N.E.C.. Christoph Hemlein sport association football. Christoph Hemlein member of sports team VfB Stuttgart II.,N.E.C. Christoph Hemlein TSG 1899 Hoffenheim Krisztián Vadócz Anass Achahbar Youssef Rossi association football VfB Stuttgart II,inform," Christoph Hemlein is an association football player who is a member of the teams N.E.C., TSG 1899 Hoffenheim, and VfB Stuttgart II, alongside Krisztián Vadócz, Anass Achahbar, and Youssef Rossi.",1,7,(X (X) (X) (X) (X (X) (X) (X))),0.01243462954,80.42057037,21.85409328,0.9267412,inform,match_scores
881,8811,8811,881,FC Barcelona rating excellent. FC Barcelona home venue Camp Nou.,excellent FC Barcelona Camp Nou,verify_attribute," You seem to love FC Barcelona, playing at Camp Nou. Is that the case for other teams too?",1,2,(X (X (X))),0.02508100206,39.87081528,5.13666391,0.72578967,verify_attribute,match_scores
882,8820,8820,882,Filipe Morais member of sports team Inverness Caledonian Thistle F.C.. Filipe Morais sport association football. Thierry Gathuessi member of sports team Inverness Caledonian Thistle F.C.. Charlie Taylor member of sports team Inverness Caledonian Thistle F.C.. Marius Niculae member of sports team Inverness Caledonian Thistle F.C.. Inverness Caledonian Thistle F.C. league Scottish Championship. Scottish Championship sport association football.,Inverness Caledonian Thistle F.C. Filipe Morais association football Thierry Gathuessi Charlie Taylor Marius Niculae Scottish Championship association football,inform," Inverness Caledonian Thistle F.C. is an association football team playing in the Scottish Championship, with Filipe Morais, Thierry Gathuessi, Charlie Taylor, and Marius Niculae as members.",1,7,(X (X) (X) (X) (X (X)) (X (X))),0.01687528924,59.25824356,25.29968293,0.92458165,inform,match_scores
883,8837,8837,883,Barcelona S.C. rating good. Franco Peppino member of sports team Barcelona S.C..,good Barcelona S.C. Franco Peppino,give_opinion,Barcelona S.C. is a good team and has great players like Franco Peppino.,1,2,(X (X (X))),0.009463164399,105.6728973,25.45984532,0.8504431,give_opinion,match_scores
884,8842,8842,884,FC Zorya Luhansk head coach Nenad Lalatović. Nenad Lalatović sport association football. Volodymyr Jaksmanyc'kyj member of sports team FC Zorya Luhansk. Volodymyr Jaksmanyc'kyj member of sports team FC Zorya Luhansk. Nenad Lalatović member of sports team Yugoslavia national association football team.,FC Zorya Luhansk Nenad Lalatović association football Volodymyr Jaksmanyc'kyj Volodymyr Jaksmanyc'kyj Yugoslavia national association football team,inform," Nenad Lalatović is the head coach of FC Zorya Luhansk, an association football team, and a member of the Yugoslavia national association football team. Volodymyr Jaksmanyc'kyj is a member of FC Zorya Luhansk.",1,5,(X (X) (X) (X (X) (X))),0.02629621014,38.02829361,15.88006722,0.86869234,inform,match_scores
885,8853,8853,885,Cerezo Osaka head coach Miguel Ángel Lotina. Miguel Ángel Lotina member of sports team CD Castellón. Ko Jeong-woon member of sports team Cerezo Osaka. Kazumasa Kawano member of sports team Cerezo Osaka. Cacau member of sports team Cerezo Osaka. Miguel Ángel Lotina sport association football.,Cerezo Osaka Miguel Ángel Lotina CD Castellón Ko Jeong-woon Kazumasa Kawano Cacau association football,inform,"
Miguel Ángel Lotina, formerly of CD Castellón, is the head coach of Cerezo Osaka, a football association team, whose members include Ko Jeong-woon, Kazumasa Kawano and Cacau.",1,6,(X (X) (X) (X) (X (X) (X))),0.0182559465,54.77667236,8.086779582,0.92292523,inform,match_scores
886,8863,8863,886,N.E.C. head coach Rogier Meijer. Rogier Meijer member of sports team De Graafschap. Youssef Rossi member of sports team N.E.C.. N.E.C. sport association football. Rogier Meijer sport association football.,N.E.C. Rogier Meijer De Graafschap Youssef Rossi association football association football,inform,"
N.E.C. is an association football team coached by Rogier Meijer, who is also a member of the football team De Graafschap. Youssef Rossi is also a member of N.E.C.",1,5,(X (X) (X) (X (X) (X))),0.03641067908,27.46446991,16.06777497,0.80928373,inform,match_scores
887,8878,8878,887,Boston Celtics home venue TD Garden. TD Garden sport basketball. Stacey King member of sports team Boston Celtics. TD Garden sport ice hockey.,Boston Celtics TD Garden basketball Stacey King ice hockey,inform,"
The Boston Celtics are a basketball team with home venue TD Garden. TD Garden also hosts ice hockey games. Stacey King is a member of the Boston Celtics.",1,4,(X (X) (X (X) (X))),0.02974039102,33.62430573,4.940755741,0.8772641,inform,match_scores
888,8887,8887,888,Shandong Taishan F.C. head coach Felix Magath. Felix Magath member of sports team SV Werder Bremen.,Shandong Taishan F.C. Felix Magath SV Werder Bremen,inform,Felix Magath is the head coach of Shandong Taishan F.C. and a member of SV Werder Bremen.,1,2,(X (X (X))),0.02933177848,34.09271622,30.96168827,0.9297801,inform,match_scores
889,8891,8891,889,Christoph Hemlein member of sports team N.E.C.. Christoph Hemlein member of sports team Arminia Bielefeld. N.E.C. sport association football. Dennis Gentenaar member of sports team N.E.C.. Jasper Cillessen member of sports team N.E.C.. N.E.C. league Eredivisie. Eredivisie sport association football.,N.E.C. Christoph Hemlein Arminia Bielefeld association football Dennis Gentenaar Jasper Cillessen Eredivisie association football,inform,"
Christoph Hemlein, Dennis Gentenaar, and Jasper Cillessen are members of association football teams N.E.C. and Arminia Bielefeld, which both compete in the Eredivisie.",1,7,(X (X) (X) (X) (X (X)) (X (X))),0.01928225558,51.86115265,22.04955407,0.8810641,inform,match_scores
890,8904,8904,890,Inter Milan rating excellent. Inter Milan head coach Simone Inzaghi.,excellent Inter Milan Simone Inzaghi,verify_attribute,You seem to have a great opinion of Inter Milan under Simone Inzaghi. Do you like other teams just as much with the same head coach?,1,2,(X (X (X))),0.02193145633,45.59660721,3.776949795,0.6879765,verify_attribute,match_scores
891,8919,8919,891,Real Madrid CF head coach Carlo Ancelotti. Carlo Ancelotti member of sports team Italy national association football team. Ferenc Puskás member of sports team Real Madrid CF. Daniel García Lara member of sports team Real Madrid CF. Oscar Más member of sports team Real Madrid CF. Chendo member of sports team Real Madrid CF. Carlo Ancelotti member of sports team A.C. Milan.,Real Madrid CF Carlo Ancelotti Italy national association football team Ferenc Puskás Daniel García Lara Oscar Más Chendo A.C. Milan,inform," Carlo Ancelotti is the head coach of Real Madrid CF and was a member of the Italy national association football team and A.C. Milan. Other notable players of Real Madrid CF include Ferenc Puskás, Daniel García Lara, Oscar Más, and Chendo.",1,7,(X (X) (X) (X) (X) (X (X) (X))),0.02999241563,33.34176254,21.58584313,0.8842195,inform,match_scores
892,8926,8926,892,Jürgen Röber member of sports team Nottingham Forest F.C.. Jürgen Röber member of sports team Rot-Weiss Essen. Jack Colback member of sports team Nottingham Forest F.C.. Gary Mills member of sports team Nottingham Forest F.C.. Gary Mills member of sports team Nottingham Forest F.C.. Nottingham Forest F.C. league Premier League. Premier League sport association football.,Nottingham Forest F.C. Jürgen Röber Rot-Weiss Essen Jack Colback Gary Mills Gary Mills Premier League association football,inform," Nottingham Forest F.C. is a Premier League association football team that has members Jürgen Röber, Jack Colback, and Gary Mills, who also plays for Rot-Weiss Essen.",1,7,(X (X) (X) (X) (X (X)) (X (X))),0.01418948909,70.47470093,26.95439147,0.89372003,inform,match_scores
893,8936,8936,893,Dorados de Sinaloa head coach José Guadalupe Cruz. José Guadalupe Cruz member of sports team Querétaro F.C..,Dorados de Sinaloa José Guadalupe Cruz Querétaro F.C.,inform,"
Dorados de Sinaloa is a sports team led by José Guadalupe Cruz, a member of Querétaro F.C.",1,2,(X (X (X))),0.03298808205,30.3139782,27.97704355,0.92672265,inform,match_scores
894,8944,8944,894,A.C. Milan home venue Giuseppe Meazza Stadium. Giuseppe Meazza Stadium sport rugby union.,A.C. Milan Giuseppe Meazza Stadium rugby union,recommend,Have you heard of A.C. Milan? They play rugby union at the Giuseppe Meazza Stadium.,1,2,(X (X (X))),0.0212460926,47.06747818,26.34333477,0.9249685,recommend,match_scores
895,8958,8958,895,Aston Villa F.C. head coach Unai Emery. Unai Emery member of sports team Real Sociedad. Éric Djemba-Djemba member of sports team Aston Villa F.C.. Marcus Allbäck member of sports team Aston Villa F.C.. Marcus Allbäck sport association football.,Aston Villa F.C. Unai Emery Real Sociedad Éric Djemba-Djemba Marcus Allbäck association football,inform,"
Aston Villa F.C. is an association football team coached by Unai Emery, formerly of Real Sociedad, with players Éric Djemba-Djemba and Marcus Allbäck.",1,5,(X (X) (X (X)) (X (X))),0.02605333567,38.38280106,24.09084436,0.9248022,inform,match_scores
896,8964,8964,896,Inverness Caledonian Thistle F.C. head coach John Robertson. John Robertson member of sports team Dundee F.C.. Marius Niculae member of sports team Inverness Caledonian Thistle F.C.. Inverness Caledonian Thistle F.C. league Scottish Championship. Scottish Championship sport association football. John Robertson member of sports team Heart of Midlothian F.C..,Inverness Caledonian Thistle F.C. John Robertson Dundee F.C. Marius Niculae Scottish Championship association football Heart of Midlothian F.C.,inform," Inverness Caledonian Thistle F.C. is an association football team in the Scottish Championship, coached by John Robertson who was formerly part of Dundee F.C. and Heart of Midlothian F.C.. Marius Niculae is a member of Inverness Caledonian Thistle F.C.",1,6,(X (X) (X (X)) (X (X) (X))),0.05055898222,19.77887917,32.60039973,0.93704677,inform,match_scores
897,8976,8976,897,Barcelona S.C. head coach Fabián Bustos. Fabián Bustos member of sports team S.D. Quito. Diego Herrera member of sports team Barcelona S.C.. Edison Maldonado member of sports team Barcelona S.C.. Marco Etcheverry member of sports team Barcelona S.C.. Marco Etcheverry member of sports team Barcelona S.C..,Barcelona S.C. Fabián Bustos S.D. Quito Diego Herrera Edison Maldonado Marco Etcheverry Marco Etcheverry,inform,"
Fabián Bustos is the head coach of Barcelona S.C. and a member of S.D. Quito, while Diego Herrera, Edison Maldonado, and Marco Etcheverry are all members of the Barcelona S.C. team.",1,6,(X (X) (X) (X) (X) (X (X))),0.03421581662,29.22624969,19.97228149,0.81147707,inform,match_scores
898,8983,8983,898,Taison member of sports team FC Metalist Kharkiv. Taison member of sports team FC Shakhtar Donetsk. Wiktor Susło member of sports team FC Metalist Kharkiv. Oleksandr Horyainov member of sports team FC Metalist Kharkiv. FC Metalist Kharkiv sport association football. Taison sport association football.,FC Metalist Kharkiv Taison FC Shakhtar Donetsk Wiktor Susło Oleksandr Horyainov association football association football,inform," Taison and Wiktor Susło are members of the association football team FC Metalist Kharkiv, along with Oleksandr Horyainov. Taison is also a member of the association football team FC Shakhtar Donetsk.",1,6,(X (X) (X) (X) (X (X) (X))),0.01767826322,56.56664276,10.18988257,0.9208159,inform,match_scores
899,8990,8990,899,Christoph Hemlein member of sports team N.E.C.. Christoph Hemlein sport association football. Jeroen Heubach member of sports team N.E.C.. N.E.C. league Eredivisie. Eredivisie sport association football. Christoph Hemlein member of sports team SV Meppen.,N.E.C. Christoph Hemlein association football Jeroen Heubach Eredivisie association football SV Meppen,inform," Christoph Hemlein is a member of the association football teams N.E.C. and SV Meppen, and N.E.C. competes in the Eredivisie, a Dutch association football league.",1,6,(X (X) (X (X)) (X (X) (X))),0.02886877725,34.63949966,17.3896078,0.7569366,inform,match_scores
900,9007,9007,900,FC Dnipro head coach Myron Markevych. Myron Markevych member of sports team FC Karpaty Lviv. Myron Markevych member of sports team SKA Lviv.,FC Dnipro Myron Markevych FC Karpaty Lviv SKA Lviv,inform,Myron Markevych is the head coach of FC Dnipro and a former member of FC Karpaty Lviv and SKA Lviv.,1,3,(X (X (X) (X))),0.02577087297,38.80349731,11.18733854,0.9255258,inform,match_scores
901,9014,9014,901,Wrexham A.F.C. league National League. National League sport association football. Carl Tremarco member of sports team Wrexham A.F.C..,Wrexham A.F.C. National League association football Carl Tremarco,inform," Wrexham A.F.C. is an association football team in the National League, with player Carl Tremarco.",1,3,(X (X) (X (X))),0.01078867048,92.68982697,33.97798117,0.9380309,inform,match_scores
902,9025,9025,902,Inverness Caledonian Thistle F.C. head coach John Robertson. John Robertson sport association football. Carl Tremarco member of sports team Inverness Caledonian Thistle F.C.. Filipe Morais member of sports team Inverness Caledonian Thistle F.C.. Charlie Christie member of sports team Inverness Caledonian Thistle F.C.. John Robertson member of sports team Heart of Midlothian F.C.. John Robertson member of sports team Scotland national football team.,Inverness Caledonian Thistle F.C. John Robertson association football Carl Tremarco Filipe Morais Charlie Christie Heart of Midlothian F.C. Scotland national football team,inform," Inverness Caledonian Thistle F.C. is an association football team coached by John Robertson, who also plays for Heart of Midlothian F.C. and the Scotland national football team. Its members include Carl Tremarco, Filipe Morais, and Charlie Christie.",1,7,(X (X) (X) (X) (X (X) (X) (X))),0.02722030741,36.73727798,33.73460159,0.92860067,inform,match_scores
903,9037,9037,903,Arsenal F.C. rating excellent. Arsenal F.C. league Premier League. Chelsea F.C. league Premier League.,excellent Arsenal F.C. Premier League Chelsea F.C.,verify_attribute,You said you love Arsenal F.C. that plays in the Premier League. Is that the same for Chelsea F.C. as well?,1,3,(X (X (X) (X))),0.04710594588,21.2287426,25.96781832,0.81990147,verify_attribute,match_scores
904,9040,9040,904,Cerezo Osaka rating good. Ko Jeong-woon member of sports team Cerezo Osaka.,good Cerezo Osaka Ko Jeong-woon,verify_attribute,You said you like Cerezo Osaka with Ko Jeong-woon. Do you like other teams that have Ko Jeong-woon in them?,1,2,(X (X (X))),0.02999665069,33.33705521,4.885326644,0.83328575,verify_attribute,match_scores
905,9052,9052,905,Chelsea F.C. home venue Stamford Bridge. Stamford Bridge sport association football.,Chelsea F.C. Stamford Bridge association football,recommend," Have you heard of the association football team that plays at Stamford Bridge, Chelsea F.C.?",1,2,(X (X (X))),0.02230306471,44.83688736,22.97523683,0.89233065,recommend,match_scores_PPL
906,9067,9067,906,Gamba Osaka head coach Levir Culpi. Levir Culpi member of sports team Vila Nova Futebol Clube. Levir Culpi member of sports team Colorado Esporte Clube.,Gamba Osaka Levir Culpi Vila Nova Futebol Clube Colorado Esporte Clube,inform,"
Levir Culpi is the head coach of Gamba Osaka and was a member of Vila Nova Futebol Clube and Colorado Esporte Clube.",1,3,(X (X (X) (X))),0.009636083321,103.7766037,18.15737417,0.93956494,inform,match_scores
907,9073,9073,907,Boston Celtics league National Basketball Association. National Basketball Association sport basketball.,Boston Celtics National Basketball Association basketball,recommend," Have you heard of the Boston Celtics, a basketball team in the National Basketball Association?",1,2,(X (X (X))),0.04876336059,20.50720024,11.20375434,0.9282736,recommend,match_scores
908,9082,9082,908,Cerezo Osaka rating good. Kazumasa Kawano member of sports team Cerezo Osaka. Germano Borovicz Cardoso Schweger member of sports team Cerezo Osaka.,good Cerezo Osaka Kazumasa Kawano Germano Borovicz Cardoso Schweger,give_opinion,"
Cerezo Osaka is a good sports team with members like Kazumasa Kawano and Germano Borovicz Cardoso Schweger.",1,3,(X (X) (X (X))),0.003976816307,251.457428,18.71015823,0.9479464,give_opinion,match_scores
909,9096,9096,909,Raja Club Athletic rating good. Abdellatif Fellaini member of sports team Raja Club Athletic.,good Raja Club Athletic Abdellatif Fellaini,give_opinion," Raja Club Athletic is a good sports team, with members like Abdellatif Fellaini.",1,2,(X (X (X))),0.005300788356,188.6511841,12.87433051,0.9105897,give_opinion,match_scores
910,9103,9103,910,Viborg FF head coach Jacob Friis. Jacob Friis sport association football.,Viborg FF Jacob Friis association football,inform,"
Jacob Friis is the head coach of the Viborg FF association football team.",1,2,(X (X (X))),0.008118049139,123.1823044,9.837489906,0.89451337,inform,match_scores_PPL
911,9113,9113,911,Nuri Şahin member of sports team Liverpool F.C.. Nuri Şahin member of sports team Real Madrid CF. Tom Chorlton member of sports team Liverpool F.C.. Torben Piechnik member of sports team Liverpool F.C.. Craig Johnston member of sports team Liverpool F.C..,Liverpool F.C. Nuri Şahin Real Madrid CF Tom Chorlton Torben Piechnik Craig Johnston,inform," Nuri Şahin, Tom Chorlton, Torben Piechnik and Craig Johnston are all members of the sports teams Liverpool F.C. and Real Madrid CF.",1,5,(X (X) (X) (X) (X (X))),0.01444718031,69.217659,22.59142909,0.91961014,give_opinion,all_scores
912,9129,9129,912,Inter Milan league Serie A. A.C. Milan league Serie A.,Inter Milan Serie A A.C. Milan,suggest,Are you familiar with Serie A teams like Inter Milan and A.C. Milan?,1,2,(X (X (X))),0.03381258923,29.57478333,27.44348134,0.9005951,suggest,match_scores
913,9137,9137,913,Gamba Osaka head coach Levir Culpi. Levir Culpi member of sports team Santa Cruz Futebol Clube. Levir Culpi member of sports team Figueirense Futebol Clube.,Gamba Osaka Levir Culpi Santa Cruz Futebol Clube Figueirense Futebol Clube,inform,"
Levir Culpi is the head coach of Gamba Osaka and a former member of Santa Cruz Futebol Clube and Figueirense Futebol Clube.",1,3,(X (X (X) (X))),0.01631227188,61.30353928,18.15737417,0.9409555,inform,match_scores_PPL
914,9145,9145,914,Liverpool F.C. head coach Jürgen Klopp. Jürgen Klopp member of sports team Eintracht Frankfurt. Nick Barmby member of sports team Liverpool F.C.. Nuri Şahin member of sports team Liverpool F.C.. Steve Nicol member of sports team Liverpool F.C.. Craig Johnston member of sports team Liverpool F.C.. Alan Arnell member of sports team Liverpool F.C..,Liverpool F.C. Jürgen Klopp Eintracht Frankfurt Nick Barmby Nuri Şahin Steve Nicol Craig Johnston Alan Arnell,inform,"
Liverpool F.C. is a sports team coached by Jürgen Klopp, who was previously a member of Eintracht Frankfurt. Its players include Nick Barmby, Nuri Şahin, Steve Nicol, Craig Johnston, and Alan Arnell.",1,7,(X (X) (X) (X) (X) (X) (X (X))),0.03957600545,25.26783562,14.69890381,0.90281355,inform,match_scores
915,9151,9151,915,Shandong Taishan F.C. head coach Felix Magath. Felix Magath member of sports team Hamburger SV. Sandro Cardoso dos Santos member of sports team Shandong Taishan F.C.. Marouane Fellaini member of sports team Shandong Taishan F.C.. Liu Binbin member of sports team Shandong Taishan F.C..,Shandong Taishan F.C. Felix Magath Hamburger SV Sandro Cardoso dos Santos Marouane Fellaini Liu Binbin,inform,"
Shandong Taishan F.C. is coached by Felix Magath, formerly of Hamburger SV, and its players include Sandro Cardoso dos Santos, Marouane Fellaini and Liu Binbin.",1,5,(X (X) (X) (X) (X (X))),0.01894965544,52.77140808,27.8393132,0.94997174,inform,match_scores
916,9164,9164,916,Cerezo Osaka head coach Miguel Ángel Lotina. Miguel Ángel Lotina sport association football. Taku Watanabe member of sports team Cerezo Osaka. Kim Do-keun member of sports team Cerezo Osaka. Krunoslav Lovrek member of sports team Cerezo Osaka.,Cerezo Osaka Miguel Ángel Lotina association football Taku Watanabe Kim Do-keun Krunoslav Lovrek,inform," Cerezo Osaka is an association football team coached by Miguel Ángel Lotina, with members Taku Watanabe, Kim Do-keun, and Krunoslav Lovrek.",1,5,(X (X) (X) (X) (X (X))),0.006126536308,163.2243652,11.06438826,0.9465197,inform,match_scores_PPL
917,9174,9174,917,Aston Villa F.C. head coach Unai Emery. Unai Emery member of sports team Racing Club de Ferrol. Marcus Allbäck member of sports team Aston Villa F.C.. Marcus Allbäck sport association football. Aston Villa F.C. home venue Villa Park. Villa Park sport association football.,Aston Villa F.C. Unai Emery Racing Club de Ferrol Marcus Allbäck association football Villa Park association football,inform," Aston Villa F.C. is an association football team coached by Unai Emery, a member of Racing Club de Ferrol, and is based at Villa Park. The team's player, Marcus Allbäck, also plays association football.",1,6,(X (X (X)) (X (X)) (X (X))),0.02057394255,48.6051712,21.42425599,0.8758318,inform,match_scores
918,9183,9183,918,A.C. ChievoVerona head coach Marco Zaffaroni. Marco Zaffaroni member of sports team Torino Football Club. A.C. ChievoVerona league Serie B. Alessandro Buongiorno member of sports team Serie B. A.C. ChievoVerona league Serie B. Alessandro Buongiorno member of sports team Serie B.,A.C. ChievoVerona Marco Zaffaroni Torino Football Club Serie B Alessandro Buongiorno Serie B Alessandro Buongiorno,inform,"
A.C. ChievoVerona is a Serie B team coached by Marco Zaffaroni, who is also a member of the Torino Football Club. Alessandro Buongiorno is a member of the Serie B team.",1,6,(X (X (X)) (X (X)) (X (X))),0.03962016069,25.23967552,16.85736521,0.856158,inform,match_scores_PPL
919,9192,9192,919,Leeds United F.C. home venue Elland Road. Elland Road sport rugby league. Leeds United F.C. league EFL Championship. EFL Championship sport association football. Bobby Davison member of sports team Leeds United F.C.. Bobby Davison sport association football.,Leeds United F.C. Elland Road rugby league EFL Championship association football Bobby Davison association football,inform,"
Leeds United F.C. is an association football team that competes in the EFL Championship and has its home venue at Elland Road, which is also used for rugby league. Bobby Davison is a member of Leeds United F.C., playing association football.",1,6,(X (X (X)) (X (X)) (X (X))),0.05257521672,19.02036858,14.10805794,0.88850355,inform,match_scores
920,9203,9203,920,N.E.C. rating okay. Jasper Cillessen member of sports team N.E.C.. Jasper Cillessen sport association football.,okay N.E.C. Jasper Cillessen association football,verify_attribute,You said N.E.C. was just okay when Jasper Cillessen was playing association football. Is that your opinion of other teams with Jasper Cillessen too?,1,3,(X (X (X) (X))),0.01828179293,54.69923019,18.70286971,0.8464275,verify_attribute,match_scores
921,9214,9214,921,FC Halifax Town rating okay. Alan Blackburn member of sports team FC Halifax Town.,okay FC Halifax Town Alan Blackburn,verify_attribute,You said that FC Halifax Town with Alan Blackburn was just okay. Do you usually find teams with Alan Blackburn underwhelming?,1,2,(X (X (X))),0.0039190132,255.166275,8.066974341,0.84361917,verify_attribute,match_scores
922,9221,9221,922,Inter Milan home venue Giuseppe Meazza Stadium. Giuseppe Meazza Stadium sport association football. Jeison Murillo member of sports team Inter Milan. Martín Montoya member of sports team Inter Milan. Franco Causio member of sports team Inter Milan. Giuseppe Meazza Stadium sport rugby union.,Inter Milan Giuseppe Meazza Stadium association football Jeison Murillo Martín Montoya Franco Causio rugby union,inform,"
Inter Milan is an association football team based at the Giuseppe Meazza Stadium. It has football players such as Jeison Murillo, Martín Montoya and Franco Causio, and the stadium also hosts rugby union.",1,6,(X (X) (X) (X) (X (X) (X))),0.01980401621,50.4948082,7.843772989,0.9103487,inform,match_scores
923,9234,9234,923,Chelsea F.C. head coach Mauricio Pochettino. Mauricio Pochettino member of sports team Argentina national under-23 football team. Chelsea F.C. league Premier League. Premier League sport association football. Chelsea F.C. home venue Stamford Bridge. Stamford Bridge sport association football.,Chelsea F.C. Mauricio Pochettino Argentina national under-23 football team Premier League association football Stamford Bridge association football,inform,"
Chelsea F.C. is a Premier League association football team based at Stamford Bridge, coached by Mauricio Pochettino, who is also a member of the Argentina national under-23 football team.",1,6,(X (X (X)) (X (X)) (X (X))),0.05994843151,16.68100357,29.3775952,0.9275963,inform,match_scores
924,9249,9249,924,A.C. ChievoVerona head coach Marco Zaffaroni. Marco Zaffaroni member of sports team ASD FBC Saronno 1910.,A.C. ChievoVerona Marco Zaffaroni ASD FBC Saronno 1910,inform,"
A.C. ChievoVerona is headed by Marco Zaffaroni who is a member of the sports team ASD FBC Saronno 1910.",1,2,(X (X (X))),0.004320627535,231.4478607,28.07330416,0.92229867,inform,match_scores
925,9253,9253,925,Liverpool F.C. head coach Jürgen Klopp. Jürgen Klopp member of sports team 1. FSV Mainz 05.,Liverpool F.C. Jürgen Klopp 1. FSV Mainz 05,inform,"

Jürgen Klopp is the head coach of Liverpool F.C. He was previously a member of 1. FSV Mainz 05.",1,2,(X (X (X))),0.03723000968,26.86005211,31.75144436,0.9072157,inform,match_scores
